id,ids,name,syn
ICD10:Z65.8,"[""""""ICD10:Z65.8""""""]",Other specified problems related to psychosocial circumstances,['''Other specified problems related to psychosocial circumstances''']
ICD10:Z65.9,"[""""""ICD10:Z65.9""""""]",Problem related to unspecified psychosocial circumstances,['''Problem related to unspecified psychosocial circumstances''']
ICD10:Z70,"[""""""ICD10:Z70""""""]","Counselling related to sexual attitude, behaviour and orientation","['''contraceptive or procreative counsellingZ30-Z31''','''Counselling related to sexual attitude, behaviour and orientation''']"
ICD10:Z70.0,"[""""""ICD10:Z70.0""""""]",Counselling related to sexual attitude,"['''Person concerned regarding embarrassment, timidity or other negative response to sexual matters''','''Counselling related to sexual attitude''']"
ICD10:Z70.1,"[""""""ICD10:Z70.1""""""]",Counselling related to patient's sexual behaviour and orientation,"['''Counselling related to patient's sexual behaviour and orientation''','''Patient concerned regarding: non-responsiveness''','''Patient concerned regarding: impotence''','''Patient concerned regarding: promiscuity''','''Patient concerned regarding: sexual orientation''']"
ICD10:Z70.2,"[""""""ICD10:Z70.2""""""]",Counselling related to sexual behaviour and orientation of third party,"['''Advice sought regarding sexual behaviour and orientation of: partner''','''Advice sought regarding sexual behaviour and orientation of: spouse''','''Counselling related to sexual behaviour and orientation of third party''','''Advice sought regarding sexual behaviour and orientation of: child''']"
ICD10:Z70.3,"[""""""ICD10:Z70.3""""""]","Counselling related to combined concerns regarding sexual attitude, behaviour and orientation","['''Counselling related to combined concerns regarding sexual attitude, behaviour and orientation''']"
ICD10:Z70.8,"[""""""ICD10:Z70.8""""""]",Other sex counselling,"['''Other sex counselling''','''Sex education''']"
ICD10:Z70.9,"[""""""ICD10:Z70.9""""""]","Sex counselling, unspecified","['''Sex counselling, unspecified''']"
ICD10:Z71,"[""""""ICD10:Z71""""""]","Persons encountering health services for other counselling and medical advice, not elsewhere classified","['''Persons encountering health services for other counselling and medical advice, not elsewhere classified''','''contraceptive or procreation counsellingZ30-Z31''','''sex counsellingZ70.-''']"
ICD10:Z71.0,"[""""""ICD10:Z71.0""""""]",Person consulting on behalf of another person,"['''Advice or treatment for non-attending third party''','''Person consulting on behalf of another person''','''anxiety (normal) about sick person in familyZ63.7''']"
ICD10:Z71.1,"[""""""ICD10:Z71.1""""""]",Person with feared complaint in whom no diagnosis is made,"['''Problem was normal state''','''""Worried well""''','''Person with feared complaint in whom no diagnosis is made''','''Feared condition not demonstrated''','''medical observation and evaluation for suspected diseases and conditionsZ03.-''']"
ICD10:Z71.2,"[""""""ICD10:Z71.2""""""]",Person consulting for explanation of investigation findings,['''Person consulting for explanation of investigation findings''']
ICD10:Z71.3,"[""""""ICD10:Z71.3""""""]",Dietary counselling and surveillance,"['''Dietary counselling and surveillance (for): NOS''','''Dietary counselling and surveillance (for): gastritis''','''Dietary counselling and surveillance (for): colitis''','''Dietary counselling and surveillance (for): obesity''','''Dietary counselling and surveillance (for): hypercholesterolaemia''','''Dietary counselling and surveillance (for): food allergies or intolerance''']"
ICD10:Z71.4,"[""""""ICD10:Z71.4""""""]",Alcohol abuse counselling and surveillance,"['''alcohol rehabilitation proceduresZ50.2''','''Alcohol abuse counselling and surveillance''']"
ICD10:Z71.5,"[""""""ICD10:Z71.5""""""]",Drug abuse counselling and surveillance,"['''drug rehabilitation proceduresZ50.3''','''Drug abuse counselling and surveillance''']"
ICD10:Z71.6,"[""""""ICD10:Z71.6""""""]",Tobacco abuse counselling,"['''tobacco rehabilitation proceduresZ50.8''','''Tobacco abuse counselling''']"
ICD10:Z71.7,"[""""""ICD10:Z71.7""""""]",Human immunodeficiency virus [HIV] counselling,['''Human immunodeficiency virus [HIV] counselling''']
ICD10:Z71.8,"[""""""ICD10:Z71.8""""""]",Other specified counselling,"['''Other specified counselling''','''Consanguinity counselling''']"
ICD10:Z71.9,"[""""""ICD10:Z71.9""""""]","Counselling, unspecified","['''Counselling, unspecified''','''Medical advice NOS''']"
ICD10:Z72,"[""""""ICD10:Z72""""""]",Problems related to lifestyle,"['''problems related to: life-management difficultyZ73.-''','''problems related to: socioeconomic and psychosocial circumstancesZ55-Z65''','''Problems related to lifestyle''']"
ICD10:Z72.0,"[""""""ICD10:Z72.0""""""]",Tobacco use,"['''Tobacco use''','''tobacco dependenceF17.2''']"
ICD10:Z72.1,"[""""""ICD10:Z72.1""""""]",Alcohol use,"['''alcohol dependenceF10.2''','''Alcohol use''']"
ICD10:Z72.2,"[""""""ICD10:Z72.2""""""]",Drug use,"['''Drug use''','''drug dependenceF11-F16F19 with common fourth character .2''','''abuse of non-dependence-producing substancesF55''']"
ICD10:Z72.3,"[""""""ICD10:Z72.3""""""]",Lack of physical exercise,['''Lack of physical exercise''']
ICD10:Z72.4,"[""""""ICD10:Z72.4""""""]",Inappropriate diet and eating habits,"['''Inappropriate diet and eating habits''','''malnutrition and other nutritional deficienciesE40-E64''','''behavioural eating disorders of infancy or childhoodF98.2-F98.3''','''lack of adequate foodZ59.4''','''eating disordersF50.-''']"
ICD10:Z72.5,"[""""""ICD10:Z72.5""""""]",High-risk sexual behaviour,['''High-risk sexual behaviour''']
ICD10:Z72.6,"[""""""ICD10:Z72.6""""""]",Gambling and betting,"['''Gambling and betting''','''compulsive or pathological gamblingF63.0''']"
ICD10:Z72.8,"[""""""ICD10:Z72.8""""""]",Other problems related to lifestyle,"['''Other problems related to lifestyle''','''Self-damaging behaviour''']"
ICD10:Z72.9,"[""""""ICD10:Z72.9""""""]","Problem related to lifestyle, unspecified","['''Problem related to lifestyle, unspecified''']"
ICD10:Z73,"[""""""ICD10:Z73""""""]",Problems related to life-management difficulty,"['''Problems related to life-management difficulty''','''problems related to socioeconomic and psychosocial circumstancesZ55-Z65''']"
ICD10:Z73.0,"[""""""ICD10:Z73.0""""""]",Burn-out,"['''State of vital exhaustion''','''Burn-out''']"
ICD10:Z73.1,"[""""""ICD10:Z73.1""""""]",Accentuation of personality traits,"['''Type A behaviour pattern (characterized by unbridled ambition, a need for high achievement, impatience, competitiveness, and a sense of urgency)''','''Accentuation of personality traits''']"
ICD10:Z73.2,"[""""""ICD10:Z73.2""""""]",Lack of relaxation and leisure,['''Lack of relaxation and leisure''']
ICD10:Z73.3,"[""""""ICD10:Z73.3""""""]","Stress, not elsewhere classified","['''Physical and mental strain NOS''','''related to employment or unemploymentZ56.-''','''Stress, not elsewhere classified''']"
ICD10:Z73.4,"[""""""ICD10:Z73.4""""""]","Inadequate social skills, not elsewhere classified","['''Inadequate social skills, not elsewhere classified''']"
ICD10:Z73.5,"[""""""ICD10:Z73.5""""""]","Social role conflict, not elsewhere classified","['''Social role conflict, not elsewhere classified''']"
ICD10:Z73.6,"[""""""ICD10:Z73.6""""""]",Limitation of activities due to disability,"['''Limitation of activities due to disability''','''care-provider dependencyZ74.-''']"
ICD10:Z73.8,"[""""""ICD10:Z73.8""""""]",Other problems related to life-management difficulty,['''Other problems related to life-management difficulty''']
ICD10:Z73.9,"[""""""ICD10:Z73.9""""""]","Problem related to life-management difficulty, unspecified","['''Problem related to life-management difficulty, unspecified''']"
ICD10:Z74,"[""""""ICD10:Z74""""""]",Problems related to care-provider dependency,"['''Problems related to care-provider dependency''','''dependence on enabling machines or devices NECZ99.-''']"
ICD10:Z74.0,"[""""""ICD10:Z74.0""""""]",Need for assistance due to reduced mobility,['''Need for assistance due to reduced mobility''']
ICD10:Z74.1,"[""""""ICD10:Z74.1""""""]",Need for assistance with personal care,['''Need for assistance with personal care''']
ICD10:Z74.2,"[""""""ICD10:Z74.2""""""]",Need for assistance at home and no other household member able to render care,['''Need for assistance at home and no other household member able to render care''']
ICD10:Z74.3,"[""""""ICD10:Z74.3""""""]",Need for continuous supervision,['''Need for continuous supervision''']
ICD10:Z74.8,"[""""""ICD10:Z74.8""""""]",Other problems related to care-provider dependency,['''Other problems related to care-provider dependency''']
ICD10:Z74.9,"[""""""ICD10:Z74.9""""""]","Problem related to care-provider dependency, unspecified","['''Problem related to care-provider dependency, unspecified''']"
ICD10:Z75,"[""""""ICD10:Z75""""""]",Problems related to medical facilities and other health care,['''Problems related to medical facilities and other health care''']
ICD10:Z75.0,"[""""""ICD10:Z75.0""""""]",Medical services not available in home,"['''Medical services not available in home''','''no other household member able to render careZ74.2''']"
ICD10:Z75.1,"[""""""ICD10:Z75.1""""""]",Person awaiting admission to adequate facility elsewhere,['''Person awaiting admission to adequate facility elsewhere''']
ICD10:Z75.2,"[""""""ICD10:Z75.2""""""]",Other waiting period for investigation and treatment,['''Other waiting period for investigation and treatment''']
ICD10:Z75.3,"[""""""ICD10:Z75.3""""""]",Unavailability and inaccessibility of health-care facilities,"['''Unavailability and inaccessibility of health-care facilities''','''bed unavailableZ75.1''']"
ICD10:Z75.4,"[""""""ICD10:Z75.4""""""]",Unavailability and inaccessibility of other helping agencies,['''Unavailability and inaccessibility of other helping agencies''']
ICD10:Z75.5,"[""""""ICD10:Z75.5""""""]",Holiday relief care,"['''Respite care''','''Holiday relief care''']"
ICD10:Z75.8,"[""""""ICD10:Z75.8""""""]",Other problems related to medical facilities and other health care,['''Other problems related to medical facilities and other health care''']
ICD10:Z75.9,"[""""""ICD10:Z75.9""""""]",Unspecified problem related to medical facilities and other health care,['''Unspecified problem related to medical facilities and other health care''']
ICD10:Z76,"[""""""ICD10:Z76""""""]",Persons encountering health services in other circumstances,['''Persons encountering health services in other circumstances''']
ICD10:Z76.0,"[""""""ICD10:Z76.0""""""]",Issue of repeat prescription,"['''Issue of repeat prescription for: appliance''','''repeat prescription for contraceptiveZ30.4''','''Issue of repeat prescription for: spectacles''','''Issue of repeat prescription''','''issue of medical certificateZ02.7''','''Issue of repeat prescription for: medicaments''']"
ICD10:Z76.1,"[""""""ICD10:Z76.1""""""]",Health supervision and care of foundling,['''Health supervision and care of foundling''']
ICD10:Z76.2,"[""""""ICD10:Z76.2""""""]",Health supervision and care of other healthy infant and child,"['''Medical or nursing care or supervision of healthy infant under circumstances such as: number of children at home preventing or interfering with normal care''','''Medical or nursing care or supervision of healthy infant under circumstances such as: adverse socioeconomic conditions at home''','''Medical or nursing care or supervision of healthy infant under circumstances such as: maternal illness''','''Medical or nursing care or supervision of healthy infant under circumstances such as: awaiting foster or adoptive placement''','''Health supervision and care of other healthy infant and child''']"
ICD10:Z76.3,"[""""""ICD10:Z76.3""""""]",Healthy person accompanying sick person,['''Healthy person accompanying sick person''']
ICD10:Z76.4,"[""""""ICD10:Z76.4""""""]",Other boarder in health-care facility,"['''Other boarder in health-care facility''','''homelessnessZ59.0''']"
ICD10:Z76.5,"[""""""ICD10:Z76.5""""""]",Malingerer [conscious simulation],"['''Malingerer [conscious simulation]''','''factitious disorderF68.1''','''peregrinating patientF68.1''','''Person feigning illness (with obvious motivation)''']"
ICD10:Z76.8,"[""""""ICD10:Z76.8""""""]",Persons encountering health services in other specified circumstances,['''Persons encountering health services in other specified circumstances''']
ICD10:Z76.9,"[""""""ICD10:Z76.9""""""]",Person encountering health services in unspecified circumstances,['''Person encountering health services in unspecified circumstances''']
ICD10:Z80,"[""""""ICD10:Z80""""""]",Family history of malignant neoplasm,['''Family history of malignant neoplasm''']
ICD10:Z80.0,"[""""""ICD10:Z80.0""""""]",Family history of malignant neoplasm of digestive organs,"['''Family history of malignant neoplasm of digestive organs''','''Conditions classifiable to C15-C26''']"
ICD10:Z80.1,"[""""""ICD10:Z80.1""""""]","Family history of malignant neoplasm of trachea, bronchus and lung","['''Family history of malignant neoplasm of trachea, bronchus and lung''','''Conditions classifiable to C33-C34''']"
ICD10:Z80.2,"[""""""ICD10:Z80.2""""""]",Family history of malignant neoplasm of other respiratory and intrathoracic organs,"['''Conditions classifiable to C30-C32, C37-C39''','''Family history of malignant neoplasm of other respiratory and intrathoracic organs''']"
ICD10:Z80.3,"[""""""ICD10:Z80.3""""""]",Family history of malignant neoplasm of breast,"['''Conditions classifiable to C50.-''','''Family history of malignant neoplasm of breast''']"
ICD10:Z80.4,"[""""""ICD10:Z80.4""""""]",Family history of malignant neoplasm of genital organs,"['''Conditions classifiable to C51-C63''','''Family history of malignant neoplasm of genital organs''']"
ICD10:Z80.5,"[""""""ICD10:Z80.5""""""]",Family history of malignant neoplasm of urinary tract,"['''Conditions classifiable to C64-C68''','''Family history of malignant neoplasm of urinary tract''']"
ICD10:Z80.6,"[""""""ICD10:Z80.6""""""]",Family history of leukaemia,"['''Conditions classifiable to C91-C95''','''Family history of leukaemia''']"
ICD10:Z80.7,"[""""""ICD10:Z80.7""""""]","Family history of other malignant neoplasms of lymphoid, haematopoietic and related tissues","['''Family history of other malignant neoplasms of lymphoid, haematopoietic and related tissues''','''Conditions classifiable to C81-C90, C96.-''']"
ICD10:Z80.8,"[""""""ICD10:Z80.8""""""]",Family history of malignant neoplasm of other organs or systems,"['''Conditions classifiable to C00-C14, C40-C49, C69-C79, C97''','''Family history of malignant neoplasm of other organs or systems''']"
ICD10:Z80.9,"[""""""ICD10:Z80.9""""""]","Family history of malignant neoplasm, unspecified","['''Family history of malignant neoplasm, unspecified''','''Conditions classifiable to C80.-''']"
ICD10:Z81,"[""""""ICD10:Z81""""""]",Family history of mental and behavioural disorders,['''Family history of mental and behavioural disorders''']
ICD10:Z81.0,"[""""""ICD10:Z81.0""""""]",Family history of mental retardation,"['''Family history of mental retardation''','''Conditions classifiable to F70-F79''']"
ICD10:Z81.1,"[""""""ICD10:Z81.1""""""]",Family history of alcohol abuse,"['''Family history of alcohol abuse''','''Conditions classifiable to F10.-''']"
ICD10:Z81.2,"[""""""ICD10:Z81.2""""""]",Family history of tobacco abuse,"['''Conditions classifiable to F17.-''','''Family history of tobacco abuse''']"
ICD10:Z81.3,"[""""""ICD10:Z81.3""""""]",Family history of other psychoactive substance abuse,"['''Family history of other psychoactive substance abuse''','''Conditions classifiable to F11-F16, F18-F19''']"
ICD10:Z81.4,"[""""""ICD10:Z81.4""""""]",Family history of other substance abuse,"['''Conditions classifiable to F55''','''Family history of other substance abuse''']"
ICD10:Z81.8,"[""""""ICD10:Z81.8""""""]",Family history of other mental and behavioural disorders,"['''Conditions classifiable elsewhere in F00-F99''','''Family history of other mental and behavioural disorders''']"
ICD10:Z82,"[""""""ICD10:Z82""""""]",Family history of certain disabilities and chronic diseases leading to disablement,['''Family history of certain disabilities and chronic diseases leading to disablement''']
ICD10:Z82.0,"[""""""ICD10:Z82.0""""""]",Family history of epilepsy and other diseases of the nervous system,"['''Conditions classifiable to G00-G99''','''Family history of epilepsy and other diseases of the nervous system''']"
ICD10:Z82.1,"[""""""ICD10:Z82.1""""""]",Family history of blindness and visual loss,"['''Conditions classifiable to H54.-''','''Family history of blindness and visual loss''']"
ICD10:Z82.2,"[""""""ICD10:Z82.2""""""]",Family history of deafness and hearing loss,"['''Family history of deafness and hearing loss''','''Conditions classifiable to H90-H91''']"
ICD10:Z82.3,"[""""""ICD10:Z82.3""""""]",Family history of stroke,"['''Conditions classifiable to I60-I64''','''Family history of stroke''']"
ICD10:Z82.4,"[""""""ICD10:Z82.4""""""]",Family history of ischaemic heart disease and other diseases of the circulatory system,"['''Conditions classifiable to I00-I52, I65-I99''','''Family history of ischaemic heart disease and other diseases of the circulatory system''']"
ICD10:Z82.5,"[""""""ICD10:Z82.5""""""]",Family history of asthma and other chronic lower respiratory diseases,"['''Conditions classifiable to J40-J47''','''Family history of asthma and other chronic lower respiratory diseases''']"
ICD10:Z82.6,"[""""""ICD10:Z82.6""""""]",Family history of arthritis and other diseases of the musculoskeletal system and connective tissue,"['''Family history of arthritis and other diseases of the musculoskeletal system and connective tissue''','''Conditions classifiable to M00-M99''']"
ICD10:Z82.7,"[""""""ICD10:Z82.7""""""]","Family history of congenital malformations, deformations and chromosomal abnormalities","['''Family history of congenital malformations, deformations and chromosomal abnormalities''','''Conditions classifiable to Q00-Q99''']"
ICD10:Z82.8,"[""""""ICD10:Z82.8""""""]","Family history of other disabilities and chronic diseases leading to disablement, not elsewhere classified","['''Family history of other disabilities and chronic diseases leading to disablement, not elsewhere classified''']"
ICD10:Z83,"[""""""ICD10:Z83""""""]",Family history of other specific disorders,"['''Family history of other specific disorders''','''contact with or exposure to communicable disease in the familyZ20.-''']"
ICD10:Z83.0,"[""""""ICD10:Z83.0""""""]",Family history of human immunodeficiency virus [HIV] disease,"['''Family history of human immunodeficiency virus [HIV] disease''','''Conditions classifiable to B20-B24, O98.7''']"
ICD10:Z83.1,"[""""""ICD10:Z83.1""""""]",Family history of other infectious and parasitic diseases,"['''Conditions classifiable to A00-B19, B25-B94, B99''','''Family history of other infectious and parasitic diseases''']"
ICD10:Z83.2,"[""""""ICD10:Z83.2""""""]",Family history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"['''Conditions classifiable to D50-D89''','''Family history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism''']"
ICD10:Z83.3,"[""""""ICD10:Z83.3""""""]",Family history of diabetes mellitus,"['''Conditions classifiable to E10-E14, O24''','''Family history of diabetes mellitus''']"
ICD10:Z83.4,"[""""""ICD10:Z83.4""""""]","Family history of other endocrine, nutritional and metabolic diseases","['''Family history of other endocrine, nutritional and metabolic diseases''','''Conditions classifiable to E00-E07, E15-E90''']"
ICD10:Z83.5,"[""""""ICD10:Z83.5""""""]",Family history of eye and ear disorders,"['''family history of: blindness and visual lossZ82.1''','''family history of: deafness and hearing lossZ82.2''','''Family history of eye and ear disorders''','''Conditions classifiable to H00-H53, H55-H83, H92-H95''']"
ICD10:Z83.6,"[""""""ICD10:Z83.6""""""]",Family history of diseases of the respiratory system,"['''Conditions classifiable to J00-J39, J60-J99''','''Family history of diseases of the respiratory system''','''family history of chronic lower respiratory diseasesZ82.5''']"
ICD10:Z83.7,"[""""""ICD10:Z83.7""""""]",Family history of diseases of the digestive system,"['''Family history of diseases of the digestive system''','''Conditions classifiable to K00-K93''']"
ICD10:Z84,"[""""""ICD10:Z84""""""]",Family history of other conditions,['''Family history of other conditions''']
ICD10:Z84.0,"[""""""ICD10:Z84.0""""""]",Family history of diseases of the skin and subcutaneous tissue,"['''Family history of diseases of the skin and subcutaneous tissue''','''Conditions classifiable to L00-L99''']"
ICD10:Z84.1,"[""""""ICD10:Z84.1""""""]",Family history of disorders of kidney and ureter,"['''Family history of disorders of kidney and ureter''','''Conditions classifiable to N00-N29''']"
ICD10:Z84.2,"[""""""ICD10:Z84.2""""""]",Family history of other diseases of the genitourinary system,"['''Family history of other diseases of the genitourinary system''','''Conditions classifiable to N30-N99''']"
ICD10:Z84.3,"[""""""ICD10:Z84.3""""""]",Family history of consanguinity,['''Family history of consanguinity''']
ICD10:Z84.8,"[""""""ICD10:Z84.8""""""]",Family history of other specified conditions,['''Family history of other specified conditions''']
ICD10:Z85,"[""""""ICD10:Z85""""""]",Personal history of malignant neoplasm,"['''follow-up medical care and convalescenceZ42-Z51Z54.-''','''follow-up examination after treatment of malignant neoplasmZ08.-''','''Personal history of malignant neoplasm''']"
ICD10:Z85.0,"[""""""ICD10:Z85.0""""""]",Personal history of malignant neoplasm of digestive organs,"['''Personal history of malignant neoplasm of digestive organs''','''Conditions classifiable to C15-C26''']"
ICD10:Z85.1,"[""""""ICD10:Z85.1""""""]","Personal history of malignant neoplasm of trachea, bronchus and lung","['''Conditions classifiable to C33-C34''','''Personal history of malignant neoplasm of trachea, bronchus and lung''']"
ICD10:Z85.2,"[""""""ICD10:Z85.2""""""]",Personal history of malignant neoplasm of other respiratory and intrathoracic organs,"['''Conditions classifiable to C30-C32, C37-C39''','''Personal history of malignant neoplasm of other respiratory and intrathoracic organs''']"
ICD10:Z85.3,"[""""""ICD10:Z85.3""""""]",Personal history of malignant neoplasm of breast,"['''Conditions classifiable to C50.-''','''Personal history of malignant neoplasm of breast''']"
ICD10:Z85.4,"[""""""ICD10:Z85.4""""""]",Personal history of malignant neoplasm of genital organs,"['''Personal history of malignant neoplasm of genital organs''','''Conditions classifiable to C51-C63''']"
ICD10:Z85.5,"[""""""ICD10:Z85.5""""""]",Personal history of malignant neoplasm of urinary tract,"['''Conditions classifiable to C64-C68''','''Personal history of malignant neoplasm of urinary tract''']"
ICD10:Z85.6,"[""""""ICD10:Z85.6""""""]",Personal history of leukaemia,"['''Personal history of leukaemia''','''Conditions classifiable to C91-C95''']"
ICD10:Z85.7,"[""""""ICD10:Z85.7""""""]","Personal history of other malignant neoplasms of lymphoid, haematopoietic and related tissues","['''Conditions classifiable to C81-C90, C96.-''','''Personal history of other malignant neoplasms of lymphoid, haematopoietic and related tissues''']"
ICD10:Z85.8,"[""""""ICD10:Z85.8""""""]",Personal history of malignant neoplasms of other organs and systems,"['''Conditions classifiable to C00-C14, C40-C49, C69-C79, C97''','''Personal history of malignant neoplasms of other organs and systems''']"
ICD10:Z85.9,"[""""""ICD10:Z85.9""""""]","Personal history of malignant neoplasm, unspecified","['''Personal history of malignant neoplasm, unspecified''','''Conditions classifiable to C80.-''']"
ICD10:Z86,"[""""""ICD10:Z86""""""]",Personal history of certain other diseases,"['''follow-up medical care and convalescenceZ42-Z51Z54.-''','''Personal history of certain other diseases''']"
ICD10:Z86.0,"[""""""ICD10:Z86.0""""""]",Personal history of other neoplasms,"['''Conditions classifiable to D00-D48''','''malignant neoplasmsZ85.-''','''Personal history of other neoplasms''']"
ICD10:Z86.1,"[""""""ICD10:Z86.1""""""]",Personal history of infectious and parasitic diseases,"['''Personal history of infectious and parasitic diseases''','''Conditions classifiable to A00-B89, B99''','''sequelae of infectious and parasitic diseasesB90-B94''']"
ICD10:Z86.2,"[""""""ICD10:Z86.2""""""]",Personal history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"['''Personal history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism''','''Conditions classifiable to D50-D89''']"
ICD10:Z86.3,"[""""""ICD10:Z86.3""""""]","Personal history of endocrine, nutritional and metabolic diseases","['''Personal history of endocrine, nutritional and metabolic diseases''','''Conditions classifiable to E00-E90''']"
ICD10:Z86.4,"[""""""ICD10:Z86.4""""""]",Personal history of psychoactive substance abuse,"['''Conditions classifiable to F10-F19''','''problems related to use of: tobaccoZ72.0''','''problems related to use of: drugZ72.2''','''problems related to use of: alcoholZ72.1''','''Personal history of psychoactive substance abuse''','''current dependenceF10-F19 with common fourth character .2''']"
ICD10:Z86.5,"[""""""ICD10:Z86.5""""""]",Personal history of other mental and behavioural disorders,"['''Conditions classifiable to F00-F09, F20-F99''','''Personal history of other mental and behavioural disorders''']"
ICD10:Z86.6,"[""""""ICD10:Z86.6""""""]",Personal history of diseases of the nervous system and sense organs,"['''Conditions classifiable to G00-G99, H00-H95''','''Personal history of diseases of the nervous system and sense organs''']"
ICD10:Z86.7,"[""""""ICD10:Z86.7""""""]",Personal history of diseases of the circulatory system,"['''old myocardial infarctionI25.2''','''Personal history of diseases of the circulatory system''','''Conditions classifiable to I00-I99''','''sequelae of cerebrovascular diseaseI69.-''','''postmyocardial infarction syndromeI24.1''']"
ICD10:Z87,"[""""""ICD10:Z87""""""]",Personal history of other diseases and conditions,"['''follow-up medical care and convalescenceZ42-Z51Z54.-''','''Personal history of other diseases and conditions''']"
ICD10:Z87.0,"[""""""ICD10:Z87.0""""""]",Personal history of diseases of the respiratory system,"['''Personal history of diseases of the respiratory system''','''Conditions classifiable to J00-J99''']"
ICD10:Z87.1,"[""""""ICD10:Z87.1""""""]",Personal history of diseases of the digestive system,"['''Personal history of diseases of the digestive system''','''Conditions classifiable to K00-K93''']"
ICD10:Z87.2,"[""""""ICD10:Z87.2""""""]",Personal history of diseases of the skin and subcutaneous tissue,"['''Personal history of diseases of the skin and subcutaneous tissue''','''Conditions classifiable to L00-L99''']"
ICD10:Z87.3,"[""""""ICD10:Z87.3""""""]",Personal history of diseases of the musculoskeletal system and connective tissue,"['''Conditions classifiable to M00-M99''','''Personal history of diseases of the musculoskeletal system and connective tissue''']"
ICD10:Z87.4,"[""""""ICD10:Z87.4""""""]",Personal history of diseases of the genitourinary system,"['''Personal history of diseases of the genitourinary system''','''Conditions classifiable to N00-N99''']"
ICD10:Z87.5,"[""""""ICD10:Z87.5""""""]","Personal history of complications of pregnancy, childbirth and the puerperium","['''Personal history of trophoblastic disease''','''Personal history of complications of pregnancy, childbirth and the puerperium''','''Conditions classifiable to O00-O99''','''habitual aborterN96''','''supervision during current pregnancy of a woman with poor obstetric historyZ35.-''']"
ICD10:Z87.6,"[""""""ICD10:Z87.6""""""]",Personal history of certain conditions arising in the perinatal period,"['''Personal history of certain conditions arising in the perinatal period''','''Conditions classifiable to P00-P96''']"
ICD10:Z87.7,"[""""""ICD10:Z87.7""""""]","Personal history of congenital malformations, deformations and chromosomal abnormalities","['''Personal history of congenital malformations, deformations and chromosomal abnormalities''','''Conditions classifiable to Q00-Q99''']"
ICD10:Z87.8,"[""""""ICD10:Z87.8""""""]",Personal history of other specified conditions,"['''Personal history of other specified conditions''','''Conditions classifiable to S00-T98''','''personal history of self harmZ91.5''']"
ICD10:Z88,"[""""""ICD10:Z88""""""]","Personal history of allergy to drugs, medicaments and biological substances","['''Personal history of allergy to drugs, medicaments and biological substances''']"
ICD10:Z88.0,"[""""""ICD10:Z88.0""""""]",Personal history of allergy to penicillin,['''Personal history of allergy to penicillin''']
ICD10:Z88.1,"[""""""ICD10:Z88.1""""""]",Personal history of allergy to other antibiotic agents,['''Personal history of allergy to other antibiotic agents''']
ICD10:Z88.2,"[""""""ICD10:Z88.2""""""]",Personal history of allergy to sulfonamides,['''Personal history of allergy to sulfonamides''']
ICD10:Z88.3,"[""""""ICD10:Z88.3""""""]",Personal history of allergy to other anti-infective agents,['''Personal history of allergy to other anti-infective agents''']
ICD10:Z88.4,"[""""""ICD10:Z88.4""""""]",Personal history of allergy to anaesthetic agent,['''Personal history of allergy to anaesthetic agent''']
ICD10:Z88.5,"[""""""ICD10:Z88.5""""""]",Personal history of allergy to narcotic agent,['''Personal history of allergy to narcotic agent''']
ICD10:Z88.6,"[""""""ICD10:Z88.6""""""]",Personal history of allergy to analgesic agent,['''Personal history of allergy to analgesic agent''']
ICD10:Z88.7,"[""""""ICD10:Z88.7""""""]",Personal history of allergy to serum and vaccine,['''Personal history of allergy to serum and vaccine''']
ICD10:Z88.8,"[""""""ICD10:Z88.8""""""]","Personal history of allergy to other drugs, medicaments and biological substances","['''Personal history of allergy to other drugs, medicaments and biological substances''']"
ICD10:Z88.9,"[""""""ICD10:Z88.9""""""]","Personal history of allergy to unspecified drugs, medicaments and biological substances","['''Personal history of allergy to unspecified drugs, medicaments and biological substances''']"
ICD10:Z89,"[""""""ICD10:Z89""""""]",Acquired absence of limb,"['''Acquired absence of limb''','''loss of limb: post-traumatic''','''loss of limb: postoperative''','''congenital absence of limbsQ71-Q73''','''acquired deformities of limbsM20-M21''']"
ICD10:Z89.0,"[""""""ICD10:Z89.0""""""]","Acquired absence of finger(s) [including thumb], unilateral","['''Acquired absence of finger(s) [including thumb], unilateral''']"
ICD10:Z89.1,"[""""""ICD10:Z89.1""""""]",Acquired absence of hand and wrist,['''Acquired absence of hand and wrist''']
ICD10:Z89.2,"[""""""ICD10:Z89.2""""""]",Acquired absence of upper limb above wrist,"['''Acquired absence of upper limb above wrist''','''Arm NOS''']"
ICD10:Z89.3,"[""""""ICD10:Z89.3""""""]",Acquired absence of both upper limbs [any level],"['''Acquired absence of both upper limbs [any level]''','''Acquired absence of finger(s), bilateral''']"
ICD10:Z89.4,"[""""""ICD10:Z89.4""""""]",Acquired absence of foot and ankle,"['''Toe(s)''','''Acquired absence of foot and ankle''']"
ICD10:Z89.5,"[""""""ICD10:Z89.5""""""]",Acquired absence of leg at or below knee,['''Acquired absence of leg at or below knee''']
ICD10:Z89.6,"[""""""ICD10:Z89.6""""""]",Acquired absence of leg above knee,"['''Leg NOS''','''Acquired absence of leg above knee''']"
