id,ids,name,syn
DOID:7174,"[""""""UMLS_CUI:C0280470"""""",""""""DOID:7174"""""",""""""NCI2004_11_17:C8256"""""",""""""NCI:C8256""""""]",anus basaloid carcinoma,"[""""""anus basaloid carcinoma"""""",""""""basaloid carcinoma of the anus"""""",""""""anal Basaloid carcinoma""""""]"
DOID:7175,"[""""""DOID:7175"""""",""""""NCI:C7470"""""",""""""NCI2004_11_17:C7470"""""",""""""UMLS_CUI:C1332278""""""]",anal Buschke-Lowenstein tumor,"[""""""anal Giant (malignant) Condyloma"""""",""""""anal Buschke-Lowenstein tumor""""""]"
DOID:7177,"[""""""UMLS_CUI:C1332262"""""",""""""DOID:7177"""""",""""""NCI:C7469""""""]",anal canal squamous cell carcinoma,"[""""""anal canal squamous cell carcinoma""""""]"
DOID:7179,"[""""""UMLS_CUI:C0334312"""""",""""""SNOMEDCT_US_2018_03_01:48619006"""""",""""""NCI:C4148"""""",""""""DOID:7179""""""]",mixed eosinophil-basophil adenoma,"[""""""mixed eosinophil-basophil adenoma"""""",""""""mixed acidophil-basophil adenoma""""""]"
DOID:718,"[""""""SNOMEDCT_US_2018_03_01:25121006"""""",""""""OMIM:205700"""""",""""""sn:IEDB"""""",""""""MESH:D000744"""""",""""""GARD:5870"""""",""""""DOID:718"""""",""""""NCI:C34378"""""",""""""ICD9CM:283.0""""""]",autoimmune hemolytic anemia,"[""""""autoimmune hemolytic anemia"""""",""""""Autoimmune hemolytic anemia"""""",""""""Autoimmune haemolytic anaemia""""""]"
DOID:7181,"[""""""NCI:C5569"""""",""""""NCI2004_11_17:C5569"""""",""""""UMLS_CUI:C1332490"""""",""""""DOID:7181""""""]",benign dermal neurilemmoma,"[""""""benign dermal neurilemmoma"""""",""""""benign Schwannoma of the skin""""""]"
DOID:7186,"[""""""DOID:7186""""""]",obsolete metastatic childhood sarcoma of soft tissue,"[""""""metastatic pediatric sarcoma of the soft tissue"""""",""""""obsolete metastatic childhood sarcoma of soft tissue""""""]"
DOID:7187,"[""""""SNOMEDCT_US_2018_03_01:18018005"""""",""""""DOID:7187"""""",""""""NCI:C35829"""""",""""""UMLS_CUI:C1306804""""""]",subacute lymphocytic thyroiditis,"[""""""subacute lymphocytic thyroiditis"""""",""""""Subacute lymphocytic thyroiditis""""""]"
DOID:7188,"[""""""NCI2004_11_17:C38766"""""",""""""NCI:C38766"""""",""""""sn:IEDB"""""",""""""SNOMEDCT_US_2018_03_01:66944004"""""",""""""SNOMEDCT_US_2018_03_01:21983002"""""",""""""ICD10CM:E06.3"""""",""""""DOID:7188"""""",""""""MESH:D013967""""""]",autoimmune thyroiditis,"[""""""Hashimoto's syndrome"""""",""""""Hashimoto thyroiditis"""""",""""""Chronic Lymphocytic Thyroiditis"""""",""""""Hashimoto's Disease"""""",""""""Hashimoto's thyroiditis""""""]"
DOID:7191,"[""""""NCI:C40075"""""",""""""DOID:7191"""""",""""""UMLS_CUI:C1518713""""""]",ovarian endometrioid cystadenoma,"[""""""ovarian endometrioid cystadenoma""""""]"
DOID:7192,"[""""""DOID:7192"""""",""""""NCI:C36260"""""",""""""UMLS_CUI:C1333985""""""]",hereditary conventional renal cell carcinoma,"[""""""hereditary conventional renal cell carcinoma""""""]"
DOID:7198,"[""""""UMLS_CUI:C1334643"""""",""""""NCI2004_11_17:C6239"""""",""""""NCI:C6239"""""",""""""DOID:7198""""""]",maxillary sinus adenoid cystic carcinoma,"[""""""adenoid cystic carcinoma of maxillary sinus"""""",""""""maxillary sinus adenoid cystic carcinoma"""""",""""""adenoid cystic carcinoma of the maxillary sinus""""""]"
DOID:720,"[""""""DOID:720"""""",""""""NCI:C35142"""""",""""""MTH:NOCODE"""""",""""""UMLS_CUI:C0085577""""""]",normocytic anemia,"[""""""normocytic anemia"""""",""""""ANEMIA NORMOCYTIC"""""",""""""Normocytic anemia""""""]"
DOID:7202,"[""""""DOID:7202"""""",""""""UMLS_CUI:C0334522"""""",""""""NCI2004_11_17:C4288"""""",""""""SNOMEDCT_US_2018_03_01:21912003"""""",""""""NCI:C4288""""""]",intermediate malignant teratoma,"[""""""Intermediate Immature teratoma"""""",""""""intermediate malignant teratoma"""""",""""""malignant teratoma, intermediate""""""]"
DOID:7206,"[""""""NCI:C9499"""""",""""""DOID:7206"""""",""""""UMLS_CUI:C1334691""""""]",melanomatosis,"[""""""melanomatosis""""""]"
DOID:7207,"[""""""UMLS_CUI:C1333122"""""",""""""NCI:C7267"""""",""""""DOID:7207"""""",""""""NCI2004_11_17:C7267""""""]",lung combined large cell neuroendocrine carcinoma,"[""""""lung combined large cell neuroendocrine carcinoma"""""",""""""combined large cell neuroendocrine carcinoma of lung"""""",""""""pulmonary Combined large cell neuroendocrine carcinoma""""""]"
DOID:7210,"[""""""NCI:C4331"""""",""""""DOID:7210"""""",""""""UMLS_CUI:C0334607"""""",""""""MESH:D008579"""""",""""""SNOMEDCT_US_2018_03_01:38431002""""""]",psammomatous meningioma,"[""""""Psammomatous meningioma"""""",""""""psammomatous meningioma""""""]"
DOID:7211,"[""""""NCI:C4330"""""",""""""UMLS_CUI:C0334606"""""",""""""MESH:D008579"""""",""""""NCI2004_11_17:C4330"""""",""""""SNOMEDCT_US_2018_03_01:511008"""""",""""""DOID:7211""""""]",fibrous meningioma,"[""""""fibrous meningioma"""""",""""""Fibroblastic meningioma""""""]"
DOID:7212,"[""""""SNOMEDCT_US_2018_03_01:68944005"""""",""""""DOID:7212"""""",""""""MESH:D008579"""""",""""""UMLS_CUI:C0334605"""""",""""""NCI:C4329"""""",""""""NCI2004_11_17:C4329""""""]",meningothelial meningioma,"[""""""meningothelial meningioma"""""",""""""Meningotheliomatous meningioma""""""]"
DOID:7213,"[""""""DOID:7213"""""",""""""NCI:C4333"""""",""""""SNOMEDCT_US_2018_03_01:64967004"""""",""""""NCI2004_11_17:C4333"""""",""""""UMLS_CUI:C0334611"""""",""""""MESH:D008579""""""]",transitional meningioma,"[""""""transitional meningioma"""""",""""""transitional (mixed) meningioma""""""]"
DOID:7214,"[""""""DOID:7214"""""",""""""NCI:C9080"""""",""""""UMLS_CUI:C0278847"""""",""""""NCI2004_11_17:C9080""""""]",noninvasive malignant thymoma,"[""""""Thymoma malignant Noninvasive"""""",""""""noninvasive malignant thymoma""""""]"
DOID:7215,"[""""""DOID:7215""""""]",obsolete relapsed childhood ependymoma,"[""""""relapsed pediatric Ependymoma"""""",""""""obsolete relapsed childhood ependymoma""""""]"
DOID:722,"[""""""DOID:722""""""]",obsolete spontaneous abortion,"[""""""obsolete spontaneous abortion"""""",""""""miscarriage""""""]"
DOID:7221,"[""""""DOID:7221"""""",""""""NCI2004_11_17:C5743"""""",""""""UMLS_CUI:C1333753"""""",""""""NCI:C5743""""""]",gallbladder papillary carcinoma,"[""""""gallbladder papillary carcinoma"""""",""""""Papillary carcinoma of the gallbladder""""""]"
DOID:7222,"[""""""DOID:7222""""""]",gallbladder pleomorphic giant cell adenocarcinoma,"[""""""Pleomorphic Giant cell adenocarcinoma of the gallbladder"""""",""""""gallbladder pleomorphic giant cell adenocarcinoma""""""]"
DOID:7223,"[""""""NCI:C4273"""""",""""""NCI2004_11_17:C4273"""""",""""""UMLS_CUI:C0346157"""""",""""""DOID:7223""""""]",breast giant fibroadenoma,"[""""""Giant Fibroadenoma"""""",""""""breast giant fibroadenoma"""""",""""""Giant fibroadenoma of breast""""""]"
DOID:7224,"[""""""ICD10CM:C70.1"""""",""""""DOID:7224"""""",""""""SNOMEDCT_US_2018_03_01:94069006"""""",""""""UMLS_CUI:C0153647"""""",""""""ICD9CM:192.3""""""]",spinal meninges cancer,"[""""""spinal meninges cancer"""""",""""""malignant neoplasm of spinal meninges""""""]"
DOID:7230,"[""""""NCI:C37201"""""",""""""NCI2004_11_17:C37201"""""",""""""DOID:7230"""""",""""""UMLS_CUI:C1333037""""""]",postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,"[""""""postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma"""""",""""""CLL/SLL with IGVH SHM""""""]"
DOID:7231,"[""""""DOID:7231"""""",""""""UMLS_CUI:C1377605"""""",""""""ICD-O:M9070/3"""""",""""""NCI:C6208"""""",""""""NCI2004_11_17:C6208""""""]",pediatric CNS embryonal cell carcinoma,"[""""""Embryonal carcinoma of pediatric CNS"""""",""""""pediatric CNS embryonal cell carcinoma""""""]"
DOID:7232,"[""""""NCI:C7010"""""",""""""DOID:7232"""""",""""""UMLS_CUI:C1333377"""""",""""""NCI2004_11_17:C7010""""""]",central nervous system embryonal carcinoma,"[""""""Embryonal carcinoma of CNS"""""",""""""central nervous system embryonal carcinoma"""""",""""""embryonal carcinoma of the central nervous system""""""]"
DOID:7233,"[""""""NCI:C5790"""""",""""""UMLS_CUI:C1370503"""""",""""""DOID:7233"""""",""""""NCI2004_11_17:C5790""""""]",adult central nervous system embryonal carcinoma,"[""""""Embryonal carcinoma of the adult central nervous system"""""",""""""adult central nervous system embryonal carcinoma""""""]"
DOID:7234,"[""""""UMLS_CUI:C1335308"""""",""""""DOID:7234"""""",""""""NCI2004_11_17:C5713"""""",""""""NCI:C5713""""""]",pancreatic colloid cystadenocarcinoma,"[""""""mucinous Cystadencarcinoma of pancreas"""""",""""""pancreatic colloid cystadenocarcinoma""""""]"
DOID:7235,"[""""""DOID:7235"""""",""""""NCI:C41247"""""",""""""UMLS_CUI:C1518872""""""]",pancreatic mucinous cystadenoma,"[""""""pancreatic mucinous cystadenoma"""""",""""""pancreatic mucinous cystic neoplasm""""""]"
DOID:7236,"[""""""UMLS_CUI:C1518870"""""",""""""DOID:7236"""""",""""""NCI:C41246""""""]",pancreatic invasive mucinous cystadenocarcinoma,"[""""""pancreatic invasive mucinous cystadenocarcinoma""""""]"
DOID:7237,"[""""""DOID:7237"""""",""""""NCI:C41245"""""",""""""UMLS_CUI:C1518874""""""]",pancreatic non-invasive mucinous cystadenocarcinoma,"[""""""pancreatic non-invasive mucinous cystadenocarcinoma""""""]"
DOID:7238,"[""""""DOID:7238""""""]",obsolete AIDS-related gastric Kaposi's sarcoma,"[""""""obsolete AIDS-related gastric Kaposi's sarcoma"""""",""""""AIDS-Related Kaposi's sarcoma of stomach""""""]"
DOID:724,"[""""""NCI:C35042"""""",""""""SNOMEDCT_US_2018_03_01:60241006"""""",""""""ICD9CM:625.6"""""",""""""DOID:724"""""",""""""UMLS_CUI:C0038437""""""]",female stress incontinence,"[""""""Stress incontinence - female"""""",""""""female urinary stress incontinence"""""",""""""female stress incontinence""""""]"
DOID:7241,"[""""""DOID:7241"""""",""""""NCI:C40165"""""",""""""UMLS_CUI:C1519852""""""]",uterine corpus apoplectic leiomyoma,"[""""""uterine corpus apoplectic leiomyoma""""""]"
DOID:7242,"[""""""DOID:7242"""""",""""""UMLS_CUI:C1519845"""""",""""""NCI:C40163""""""]",uterine corpus cellular leiomyoma,"[""""""uterine corpus cellular leiomyoma""""""]"
DOID:7244,"[""""""UMLS_CUI:C1511207"""""",""""""DOID:7244"""""",""""""NCI:C39844""""""]",bladder urachal urothelial carcinoma,"[""""""bladder urachal urothelial carcinoma""""""]"
DOID:7245,"[""""""DOID:7245""""""]",obsolete metastatic endometrial adenocarcinoma,"[""""""obsolete metastatic endometrial adenocarcinoma""""""]"
DOID:7246,"[""""""NCI:C39885"""""",""""""UMLS_CUI:C1515864"""""",""""""DOID:7246""""""]",lymphoepithelioma-like acinar prostate adenocarcinoma,"[""""""lymphoepithelioma-like variant acinar prostate adenocarcinoma"""""",""""""lymphoepithelioma-like acinar prostate adenocarcinoma""""""]"
DOID:7252,"[""""""DOID:7252""""""]",obsolete cerebral meninges malignant neoplasm,"[""""""malignant neoplasm of cerebral meninges (disorder)"""""",""""""obsolete cerebral meninges malignant neoplasm"""""",""""""malignant neoplasm of cerebral meninges NOS (disorder)""""""]"
DOID:7256,"[""""""DOID:7256""""""]",obsolete anaplastic urethra carcinoma,"[""""""obsolete anaplastic urethra carcinoma"""""",""""""Undifferentiated carcinoma of the urethra""""""]"
DOID:7262,"[""""""DOID:7262""""""]",obsolete gallbladder anaplastic carcinoma,"[""""""obsolete gallbladder anaplastic carcinoma"""""",""""""Undifferentiated gallbladder carcinoma""""""]"
DOID:7263,"[""""""DOID:7263"""""",""""""UMLS_CUI:C0398695"""""",""""""NCI:C27144"""""",""""""NCI2004_11_17:C27144""""""]",selective IgD deficiency disease,"[""""""Selective immunoglobulin D deficiency"""""",""""""selective IgD deficiency disease"""""",""""""Selective IgD Immunodeficiency""""""]"
DOID:7266,"[""""""NCI:C40455"""""",""""""DOID:7266"""""",""""""UMLS_CUI:C1512418""""""]",familiar fallopian tube carcinoma,"[""""""familiar fallopian tube carcinoma""""""]"
DOID:7267,"[""""""DOID:7267"""""",""""""UMLS_CUI:C0345959""""""]",lung clear cell carcinoma,"[""""""lung clear cell carcinoma""""""]"
DOID:7268,"[""""""DOID:7268""""""]",obsolete solid carcinoma of lung with mucus formation,"[""""""pulmonary solid adenocarcinoma with Mucin"""""",""""""obsolete solid carcinoma of lung with mucus formation""""""]"
DOID:7269,"[""""""UMLS_CUI:C1515292"""""",""""""DOID:7269"""""",""""""NCI:C40957""""""]",cribriform variant testicular seminoma,"[""""""cribriform variant testicular seminoma""""""]"
DOID:727,"[""""""ICD9CM:625.4"""""",""""""UMLS_CUI:C0376356"""""",""""""ICD10CM:N94.3"""""",""""""MESH:D011293"""""",""""""DOID:727"""""",""""""SNOMEDCT_US_2018_03_01:82639001""""""]",premenstrual tension,"[""""""premenstrual tension""""""]"
DOID:7273,"[""""""DOID:7273""""""]",obsolete adrenal gland tuberculosis,"[""""""obsolete adrenal gland tuberculosis""""""]"
DOID:728,"[""""""ICD10CM:H15.12"""""",""""""ICD9CM:379.02"""""",""""""DOID:728"""""",""""""SNOMEDCT_US_2018_03_01:70558001"""""",""""""UMLS_CUI:C0155352""""""]",nodular episcleritis,"[""""""nodular episcleritis""""""]"
DOID:7280,"[""""""SNOMEDCT_US_2018_03_01:25511009"""""",""""""NCI2004_11_17:C4675"""""",""""""DOID:7280"""""",""""""MESH:D005887"""""",""""""UMLS_CUI:C0376319"""""",""""""NCI:C4675""""""]",congenital epulis,"[""""""congenital epulis"""""",""""""Congenital Epulides"""""",""""""Congenital Epulis""""""]"
DOID:7281,"[""""""DOID:7281""""""]",uterine corpus adenocarcinofibroma,"[""""""uterine corpus adenocarcinofibroma""""""]"
DOID:7284,"[""""""UMLS_CUI:C1335352"""""",""""""UMLS_CUI:C1527427"""""",""""""NCI:C7371"""""",""""""DOID:7284"""""",""""""NCI2004_11_17:C7371"""""",""""""NCI:C39863""""""]",Skene gland carcinoma,"[""""""paraurethral gland carcinoma"""""",""""""Skene gland carcinoma"""""",""""""carcinoma of the paraurethral gland""""""]"
DOID:7289,"[""""""NCI:C27839"""""",""""""DOID:7289"""""",""""""UMLS_CUI:C1336907""""""]",secretory uterine corpus endometrioid adenocarcinoma,"[""""""secretory uterine corpus endometrioid adenocarcinoma""""""]"
DOID:7293,"[""""""DOID:7293"""""",""""""UMLS_CUI:C1513711"""""",""""""NCI:C8717""""""]",mucin-rich endometrial endometrioid adenocarcinoma,"[""""""mucin-rich endometrial endometrioid adenocarcinoma""""""]"
DOID:7295,"[""""""DOID:7295""""""]",obsolete recurrent childhood soft tissue sarcoma,"[""""""obsolete recurrent childhood soft tissue sarcoma"""""",""""""relapsed pediatric sarcoma of the soft tissue""""""]"
DOID:7296,"[""""""DOID:7296""""""]",obsolete nonmetastatic childhood soft tissue sarcoma,"[""""""Non-metastatic pediatric soft tissue sarcoma"""""",""""""obsolete nonmetastatic childhood soft tissue sarcoma""""""]"
DOID:7297,"[""""""DOID:7297"""""",""""""NCI:C27376"""""",""""""NCI2004_11_17:C27376"""""",""""""UMLS_CUI:C1332968""""""]",childhood extraosseous osteosarcoma,"[""""""pediatric extraskeletal Osteosarcoma"""""",""""""childhood extraosseous osteosarcoma""""""]"
DOID:730,"[""""""NCI:C3428"""""",""""""UMLS_CUI:C0041971"""""",""""""NCI2004_11_17:C3428"""""",""""""MESH:D014523"""""",""""""DOID:730""""""]",urethral benign neoplasm,"[""""""urethral benign neoplasm"""""",""""""neoplasm of urethra"""""",""""""neoplasm. urethra""""""]"
DOID:7301,"[""""""DOID:7301""""""]",obsolete inferior vena cava leiomyosarcoma,"[""""""obsolete inferior vena cava leiomyosarcoma"""""",""""""leiomyosarcoma of the Inferior Vena Cava""""""]"
DOID:7302,"[""""""UMLS_CUI:C1515303"""""",""""""DOID:7302"""""",""""""NCI:C39927""""""]",endodermal sinus pattern testicular yolk sac tumor,"[""""""endodermal sinus pattern testicular yolk sac tumor""""""]"
DOID:7304,"[""""""DOID:7304""""""]",obsolete breast carcinoma metastatic to the brain,"[""""""obsolete breast carcinoma metastatic to the brain""""""]"
DOID:7305,"[""""""MESH:D018302"""""",""""""NCI:C4324"""""",""""""UMLS_CUI:C0334587"""""",""""""GARD:10635"""""",""""""DOID:7305"""""",""""""SNOMEDCT_US_2018_03_01:48952003""""""]",astroblastoma,"[""""""Astroblastoma"""""",""""""astroblastoma""""""]"
DOID:7306,"[""""""DOID:7306""""""]",obsolete anaplastic oligoastrocytoma,"[""""""anaplastic oligoastrocytoma"""""",""""""obsolete anaplastic oligoastrocytoma"""""",""""""anaplastic oligoastrocytoma (morphologic abnormality)"""""",""""""WHO grade III mixed glioma""""""]"
DOID:731,"[""""""NCI:C3431"""""",""""""MESH:D014571"""""",""""""CSP2005:2021-0179"""""",""""""UMLS_CUI:C0042076"""""",""""""DOID:731"""""",""""""NCI2004_11_17:C3431""""""]",urinary system benign neoplasm,"[""""""tumor of urinary tract"""""",""""""neoplasm of urinary system"""""",""""""urinary tract neoplasm"""""",""""""urinary system benign neoplasm"""""",""""""tumor of the urinary system""""""]"
DOID:7312,"[""""""DOID:7312"""""",""""""UMLS_CUI:C1511283"""""",""""""NCI:C40391""""""]",breast adenomyoepithelial adenosis,"[""""""breast adenomyoepithelial adenosis""""""]"
DOID:7315,"[""""""UMLS_CUI:C1336362"""""",""""""NCI2004_11_17:C9368"""""",""""""DOID:7315"""""",""""""NCI:C9368""""""]",Jewett-Marshall bladder cancer,"[""""""Jewett-Marshall bladder cancer"""""",""""""Jewett-Marshall stage D1 bladder cancer"""""",""""""stage IVB urinary bladder carcinoma"""""",""""""Jewett-Marshall stage D2 bladder cancer""""""]"
DOID:7316,"[""""""DOID:7316""""""]",obsolete inherited neuropathy,"[""""""hereditary neuropathy"""""",""""""obsolete inherited neuropathy""""""]"
DOID:7319,"[""""""SNOMEDCT_US_2018_03_01:60703000"""""",""""""DOID:7319"""""",""""""NCI:C27301"""""",""""""UMLS_CUI:C0270921""""""]",axonal neuropathy,"[""""""axonal neuropathy""""""]"
DOID:732,"[""""""DOID:732"""""",""""""NCI2004_11_17:C26903"""""",""""""SNOMEDCT_US_2018_03_01:4985009"""""",""""""UMLS_CUI:C0041969"""""",""""""MESH:D014522"""""",""""""NCI:C26903"""""",""""""ICD10CM:N36.9""""""]",urethral disease,"[""""""urethral disease"""""",""""""urethra disease""""""]"
DOID:7320,"[""""""UMLS_CUI:C0877572"""""",""""""DOID:7320"""""",""""""NCI:C40032""""""]",ovarian serous cystadenofibroma,"[""""""ovarian serous cystadenofibroma""""""]"
DOID:7323,"[""""""DOID:7323""""""]",obsolete primary cerebral lymphoma in immunocompetent host,"[""""""obsolete primary cerebral lymphoma in immunocompetent host""""""]"
DOID:7324,"[""""""DOID:7324""""""]",obsolete hepatitis C virus related hepatocellular carcinoma,"[""""""obsolete hepatitis C virus related hepatocellular carcinoma""""""]"
DOID:7325,"[""""""DOID:7325""""""]",obsolete hepatitis B virus related hepatocellular carcinoma,"[""""""obsolete hepatitis B virus related hepatocellular carcinoma""""""]"
DOID:7326,"[""""""UMLS_CUI:C1333162"""""",""""""NCI:C27248"""""",""""""DOID:7326""""""]",cranial pseudosarcomatous fasciitis,"[""""""cranial pseudosarcomatous fasciitis""""""]"
DOID:7327,"[""""""NCI:C3827"""""",""""""ICD10CM:M72.4"""""",""""""NCI2004_11_17:C3827"""""",""""""UMLS_CUI:C0410005"""""",""""""SNOMEDCT_US_2018_03_01:35548007"""""",""""""DOID:7327"""""",""""""SNOMEDCT_US_2018_03_01:47284001""""""]",pseudosarcomatous fibromatosis,"[""""""Pseudosarcomatous fibromatosis"""""",""""""pseudosarcomatous fibromatosis"""""",""""""Fasciitis - nodular"""""",""""""Pseudosarcomatous Fasciitis"""""",""""""nodular fasciitis""""""]"
DOID:7328,"[""""""DOID:7328"""""",""""""UMLS_CUI:C1334287"""""",""""""NCI:C6098""""""]",iris spindle cell melanoma,"[""""""iris spindle cell melanoma""""""]"
DOID:7332,"[""""""ICD9CM:017.8"""""",""""""SNOMEDCT_US_2018_03_01:15284007"""""",""""""DOID:7332"""""",""""""UMLS_CUI:C0152902""""""]",esophageal tuberculosis,"[""""""esophageal tuberculosis"""""",""""""tuberculosis of esophagus""""""]"
DOID:7333,"[""""""UMLS_CUI:C1336892"""""",""""""DOID:7333"""""",""""""NCI:C7415"""""",""""""NCI2004_11_17:C7415""""""]",nephrogenic adenoma of urinary bladder,"[""""""nephrogenic adenoma of urinary bladder"""""",""""""Nephrogenic adenoma of the urinary bladder""""""]"
DOID:7334,"[""""""NCI:C97097"""""",""""""SNOMEDCT_US_2018_03_01:78236000"""""",""""""DOID:7334"""""",""""""UMLS_CUI:C0334039"""""",""""""NCI:C7413""""""]",nephrogenic adenoma,"[""""""nephrogenic adenoma""""""]"
DOID:7335,"[""""""DOID:7335""""""]",obsolete extraocular extension of melanoma,"[""""""obsolete extraocular extension of melanoma""""""]"
DOID:734,"[""""""NCI2004_11_17:C7507"""""",""""""DOID:734"""""",""""""NCI:C9106"""""",""""""ICD10CM:C68.0"""""",""""""ICD9CM:189.3"""""",""""""NCI:C7507"""""",""""""MESH:D014523"""""",""""""GARD:9390""""""]",urethra cancer,"[""""""malignant urethral neoplasm"""""",""""""cancer of urethra"""""",""""""urethral Ca"""""",""""""malignant tumour of urethra"""""",""""""urethra cancer""""""]"
DOID:7340,"[""""""UMLS_CUI:C1332988"""""",""""""NCI:C6550"""""",""""""DOID:7340"""""",""""""ICD-O:M9060/3""""""]",pediatric ovarian dysgerminoma,"[""""""pediatric ovarian dysgerminoma""""""]"
DOID:7344,"[""""""DOID:7344""""""]",obsolete anaplastic brainstem astrocytoma,"[""""""obsolete anaplastic brainstem astrocytoma""""""]"
DOID:7345,"[""""""DOID:7345""""""]",obsolete anaplastic glioma of brain stem,"[""""""obsolete anaplastic glioma of brain stem"""""",""""""Undifferentiated glioma of Brainstem""""""]"
DOID:7347,"[""""""UMLS_CUI:C1518743"""""",""""""NCI:C40446"""""",""""""DOID:7347""""""]",ovarian stromal hyperthecosis,"[""""""ovarian stromal hyperthecosis""""""]"
DOID:735,"[""""""DOID:735""""""]",obsolete metastatic neoplasm of urethra,"[""""""urethra metastatic malignant neoplasm"""""",""""""obsolete metastatic neoplasm of urethra""""""]"
DOID:7350,"[""""""DOID:7350"""""",""""""UMLS_CUI:C1331541"""""",""""""NCI:C27802""""""]",thymic dysplasia,"[""""""thymic dysplasia""""""]"
DOID:7351,"[""""""DOID:7351""""""]",obsolete localized Askin's tumor,"[""""""obsolete localized Askin's tumor""""""]"
DOID:7352,"[""""""DOID:7352""""""]",obsolete diencephalic anaplastic astrocytoma,"[""""""obsolete diencephalic anaplastic astrocytoma"""""",""""""Undifferentiated astrocytoma of Diencephalon""""""]"
DOID:7356,"[""""""NCI2004_11_17:C5556"""""",""""""UMLS_CUI:C1335689"""""",""""""DOID:7356"""""",""""""NCI:C5556""""""]",rectum sarcomatoid carcinoma,"[""""""sarcomatoid carcinoma of rectum"""""",""""""rectum sarcomatoid carcinoma""""""]"
DOID:7357,"[""""""DOID:7357""""""]",obsolete rectal anaplastic carcinoma,"[""""""obsolete rectal anaplastic carcinoma"""""",""""""Undifferentiated carcinoma of rectum""""""]"
DOID:7358,"[""""""DOID:7358""""""]",obsolete recurrent rectal cancer,"[""""""obsolete recurrent rectal cancer"""""",""""""recurrent Rectal carcinoma""""""]"
DOID:736,"[""""""NCI:C39867"""""",""""""UMLS_CUI:C1518164"""""",""""""DOID:736""""""]",male urethral cancer,"[""""""male urethral cancer""""""]"
DOID:7360,"[""""""UMLS_CUI:C1515312"""""",""""""DOID:7360"""""",""""""NCI:C39925""""""]",solid pattern testicular yolk sac tumor,"[""""""solid pattern testicular yolk sac tumor""""""]"
DOID:7362,"[""""""DOID:7362""""""]",obsolete teratoma of CNS with malignant transformation,"[""""""obsolete teratoma of CNS with malignant transformation"""""",""""""teratoma of the central nervous system with malignant Transformation""""""]"
DOID:7363,"[""""""DOID:7363"""""",""""""NCI:C40284""""""]",vulvar keratinizing squamous cell carcinoma,"[""""""vulvar keratinizing squamous cell carcinoma""""""]"
DOID:7364,"[""""""DOID:7364""""""]",obsolete organic anxiety disorder,"[""""""obsolete organic anxiety disorder""""""]"
DOID:7365,"[""""""DOID:7365"""""",""""""MESH:D000796"""""",""""""NCI2004_11_17:C26867"""""",""""""SNOMEDCT_US_2018_03_01:69484003"""""",""""""UMLS_CUI:C0033838"""""",""""""NCI:C26867"""""",""""""GARD:6835""""""]",Kimura disease,"[""""""Kimura's disease"""""",""""""Kimura disease""""""]"
DOID:7371,"[""""""NCI2004_11_17:C27474"""""",""""""UMLS_CUI:C1336527"""""",""""""NCI:C27474"""""",""""""DOID:7371""""""]",superficial urinary bladder cancer,"[""""""superficial urinary bladder cancer"""""",""""""Superficial urinary bladder carcinoma""""""]"
DOID:7378,"[""""""UMLS_CUI:C0948740"""""",""""""DOID:7378"""""",""""""NCI:C27343""""""]",pituitary hypoplasia,"[""""""pituitary hypoplasia""""""]"
DOID:7379,"[""""""UMLS_CUI:C1334717"""""",""""""NCI:C9276"""""",""""""DOID:7379""""""]",adrenal medulla carcinoma,"[""""""adrenal medulla carcinoma""""""]"
DOID:738,"[""""""DOID:738"""""",""""""UMLS_CUI:C1517154"""""",""""""NCI:C39866""""""]",female urethral cancer,"[""""""female urethral cancer""""""]"
DOID:7380,"[""""""UMLS_CUI:C0345983"""""",""""""NCI2004_11_17:C4462"""""",""""""NCI:C4462"""""",""""""DOID:7380""""""]",squamous cell papilloma of skin,"[""""""squamous cell papilloma of skin"""""",""""""Parakeratotic skin papilloma""""""]"
DOID:7381,"[""""""UMLS_CUI:C1334464"""""",""""""NCI:C27779"""""",""""""DOID:7381""""""]",lymphohistiocytoid mesothelioma,"[""""""lymphohistiocytoid mesothelioma""""""]"
DOID:7384,"[""""""DOID:7384""""""]",obsolete localized resectable adult primary hepatoma,"[""""""obsolete localized resectable adult primary hepatoma""""""]"
DOID:7385,"[""""""DOID:7385""""""]",obsolete localized resectable adult primary liver cancer,"[""""""obsolete localized resectable adult primary liver cancer"""""",""""""localized Resectable adult Liver carcinoma""""""]"
DOID:7388,"[""""""NCI2004_11_17:C5374"""""",""""""DOID:7388"""""",""""""NCI:C5374"""""",""""""UMLS_CUI:C1335575""""""]",pulmonary vein leiomyosarcoma,"[""""""pulmonary vein leiomyosarcoma"""""",""""""leiomyosarcoma of the pulmonary Vein""""""]"
DOID:7389,"[""""""NCI2004_11_17:C5373"""""",""""""DOID:7389"""""",""""""UMLS_CUI:C1335572"""""",""""""NCI:C5373""""""]",pulmonary artery leiomyosarcoma,"[""""""pulmonary artery leiomyosarcoma"""""",""""""leiomyosarcoma of the pulmonary artery""""""]"
DOID:739,"[""""""DOID:739""""""]",obsolete metastasis to the urethra,"[""""""obsolete metastasis to the urethra"""""",""""""metastatic neoplasm to the urethra"""""",""""""secondary malignant neoplasm of urethra (disorder)""""""]"
