head,tail,relation
PA164743129,KEGG Drug:D00582,Cross_reference(Chemicals)
PA164743129,PubChem Compound:16685683,Cross_reference(Chemicals)
PA164743129,Therapeutic Targets Database:DCL000001,Cross_reference(Chemicals)
PA164743129,URL:http://en.wikipedia.org/wiki/Sodium_stibogluconate,Cross_reference(Chemicals)
PA164743129,ATC:P01CB02,External_vocabulary(Chemicals)
PA164743129,UMLS:C0030895,External_vocabulary(Chemicals)
PA164743129,RxNorm:8010,External_vocabulary(Chemicals)
sodium succinate,PA451434,Name-PharmGKB_Id(Chemicals)
PA451434,sodium succinate,PharmGKB_Id-Name(Chemicals)
PA451434,UMLS:C0142928,External_vocabulary(Chemicals)
PA451434,NDFRT:N0000022604,External_vocabulary(Chemicals)
sodium sulfate,PA451435,Name-PharmGKB_Id(Chemicals)
PA451435,sodium sulfate,PharmGKB_Id-Name(Chemicals)
PA451435,ATC:A06AD,External_vocabulary(Chemicals)
PA451435,UMLS:C0074769,External_vocabulary(Chemicals)
PA451435,RxNorm:36721,External_vocabulary(Chemicals)
PA451435,NDFRT:N0000147390,External_vocabulary(Chemicals)
sodium tetradecyl sulfate,PA164746759,Name-PharmGKB_Id(Chemicals)
PA164746759,sodium tetradecyl sulfate,PharmGKB_Id-Name(Chemicals)
sodium tetradecyl sulfate,Monotetradecylsulfate sodium salt,Synonym(Chemicals)
sodium tetradecyl sulfate,S.T.D.,Synonym(Chemicals)
sodium tetradecyl sulfate,STD,Synonym(Chemicals)
sodium tetradecyl sulfate,Sodium myristyl sulfate,Synonym(Chemicals)
sodium tetradecyl sulfate,Tetradecyl hydrogen sulphate,Synonym(Chemicals)
sodium tetradecyl sulfate,Tetradecyl sodium sulfate,Synonym(Chemicals)
sodium tetradecyl sulfate,Tetradecyl sulfate,Synonym(Chemicals)
sodium tetradecyl sulfate,Tetradecyl sulfuric Acid,Synonym(Chemicals)
PA164746759,Chemical Abstracts Service:1191-50-0,Cross_reference(Chemicals)
PA164746759,ChemSpider:5058,Cross_reference(Chemicals)
PA164746759,DrugBank:DB00464,Cross_reference(Chemicals)
PA164746759,Drugs Product Database (DPD):00363332,Cross_reference(Chemicals)
PA164746759,FDA Drug Label at DailyMed:f1756c28-dcd2-4b49-be62-07ca20682018,Cross_reference(Chemicals)
PA164746759,National Drug Code Directory:67457-162-02,Cross_reference(Chemicals)
PA164746759,PubChem Compound:5248,Cross_reference(Chemicals)
PA164746759,PubChem Substance:46505919,Cross_reference(Chemicals)
PA164746759,Therapeutic Targets Database:DAP001276,Cross_reference(Chemicals)
PA164746759,ATC:C05BB04,External_vocabulary(Chemicals)
PA164746759,UMLS:C0037556,External_vocabulary(Chemicals)
PA164746759,RxNorm:9913,External_vocabulary(Chemicals)
PA164746759,NDFRT:N0000147335,External_vocabulary(Chemicals)
sodium valproate,PA166182732,Name-PharmGKB_Id(Chemicals)
PA166182732,sodium valproate,PharmGKB_Id-Name(Chemicals)
PA166182732,ChEBI:CHEBI:9925,Cross_reference(Chemicals)
PA166182732,PubChem Compound:16760703,Cross_reference(Chemicals)
sofosbuvir,PA166122593,Name-PharmGKB_Id(Chemicals)
PA166122593,sofosbuvir,PharmGKB_Id-Name(Chemicals)
PA166122593,PubChem Compound:45375808,Cross_reference(Chemicals)
PA166122593,RxNorm:1484911,External_vocabulary(Chemicals)
sofosbuvir / velpatasvir,PA166163416,Name-PharmGKB_Id(Chemicals)
PA166163416,sofosbuvir / velpatasvir,PharmGKB_Id-Name(Chemicals)
PA166163416,PubChem Compound:91885554,Cross_reference(Chemicals)
sofosbuvir / velpatasvir / voxilaprevir,PA166177517,Name-PharmGKB_Id(Chemicals)
PA166177517,sofosbuvir / velpatasvir / voxilaprevir,PharmGKB_Id-Name(Chemicals)
PA166177517,PubChem Compound:129011857,Cross_reference(Chemicals)
soft paraffin dressings,PA450787,Name-PharmGKB_Id(Chemicals)
PA450787,soft paraffin dressings,PharmGKB_Id-Name(Chemicals)
PA450787,ATC:A06AA,External_vocabulary(Chemicals)
PA450787,ATC:D02AC,External_vocabulary(Chemicals)
PA450787,ATC:D09AX,External_vocabulary(Chemicals)
solifenacin,PA164783810,Name-PharmGKB_Id(Chemicals)
PA164783810,solifenacin,PharmGKB_Id-Name(Chemicals)
solifenacin,solifenacin succinate,Synonym(Chemicals)
PA164783810,Chemical Abstracts Service:242478-37-1,Cross_reference(Chemicals)
PA164783810,ChemSpider:187603,Cross_reference(Chemicals)
PA164783810,DrugBank:DB01591,Cross_reference(Chemicals)
PA164783810,Drugs Product Database (DPD):02277263,Cross_reference(Chemicals)
PA164783810,FDA Drug Label at DailyMed:9acee910-cdb2-4052-b8b3-c26aff1c8716,Cross_reference(Chemicals)
PA164783810,National Drug Code Directory:51248-150-01,Cross_reference(Chemicals)
PA164783810,PubChem Compound:216457,Cross_reference(Chemicals)
PA164783810,PubChem Substance:12015109,Cross_reference(Chemicals)
PA164783810,PubChem Substance:46506006,Cross_reference(Chemicals)
PA164783810,Therapeutic Targets Database:DAP001129,Cross_reference(Chemicals)
PA164783810,URL:http://en.wikipedia.org/wiki/Solifenacin,Cross_reference(Chemicals)
PA164783810,MeSH:C441209,External_vocabulary(Chemicals)
PA164783810,ATC:G04BD08,External_vocabulary(Chemicals)
PA164783810,UMLS:C1099677,External_vocabulary(Chemicals)
PA164783810,RxNorm:322167,External_vocabulary(Chemicals)
PA164783810,NDFRT:N0000022393,External_vocabulary(Chemicals)
solithromycin,PA166165147,Name-PharmGKB_Id(Chemicals)
PA166165147,solithromycin,PharmGKB_Id-Name(Chemicals)
PA166165147,DrugBank:DB09308,Cross_reference(Chemicals)
PA166165147,PubChem Compound:72734351,Cross_reference(Chemicals)
somatostatin,PA166178990,Name-PharmGKB_Id(Chemicals)
PA166178990,somatostatin,PharmGKB_Id-Name(Chemicals)
PA166178990,DrugBank:DB09099,Cross_reference(Chemicals)
PA166178990,PubChem Compound:16129681,Cross_reference(Chemicals)
somatropin recombinant,PA451446,Name-PharmGKB_Id(Chemicals)
PA451446,somatropin recombinant,PharmGKB_Id-Name(Chemicals)
somatropin recombinant,GH,Synonym(Chemicals)
somatropin recombinant,GH-N,Synonym(Chemicals)
somatropin recombinant,Growth hormone,Synonym(Chemicals)
somatropin recombinant,Growth hormone 1,Synonym(Chemicals)
somatropin recombinant,Pituitary growth hormone,Synonym(Chemicals)
somatropin recombinant,Somatotropin precursor,Synonym(Chemicals)
somatropin recombinant,Somatropin,Synonym(Chemicals)
PA451446,Chemical Abstracts Service:12629-01-5,Cross_reference(Chemicals)
PA451446,DrugBank:DB00052,Cross_reference(Chemicals)
PA451446,Drugs Product Database (DPD):02243079,Cross_reference(Chemicals)
PA451446,FDA Drug Label at DailyMed:1058e17c-9261-459c-a3e6-fae38d196c14,Cross_reference(Chemicals)
PA451446,GenBank:AF374232,Cross_reference(Chemicals)
PA451446,National Drug Code Directory:0169-7704-21,Cross_reference(Chemicals)
PA451446,Therapeutic Targets Database:DAP001054,Cross_reference(Chemicals)
PA451446,UniProtKB:P58756,Cross_reference(Chemicals)
PA451446,URL:http://en.wikipedia.org/wiki/Somatropin_recombinant,Cross_reference(Chemicals)
PA451446,ATC:H01AC01,External_vocabulary(Chemicals)
PA451446,RxNorm:61148,External_vocabulary(Chemicals)
sorafenib,PA7000,Name-PharmGKB_Id(Chemicals)
PA7000,sorafenib,PharmGKB_Id-Name(Chemicals)
sorafenib,Sorafenib tosylate,Synonym(Chemicals)
sorafenib,sorafenib,Synonym(Chemicals)
PA7000,BindingDB:16673,Cross_reference(Chemicals)
PA7000,ChEBI:CHEBI:50924,Cross_reference(Chemicals)
PA7000,ChemSpider:187440,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT00112905,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT00326495,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT00390325,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT00621686,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT00826540,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT00872014,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT00981162,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT01075555,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT01324076,Cross_reference(Chemicals)
PA7000,ClinicalTrials.gov:NCT01445080,Cross_reference(Chemicals)
PA7000,DrugBank:DB00398,Cross_reference(Chemicals)
PA7000,FDA Drug Label at DailyMed:b50667e4-5ebc-4968-a646-d605058dbef0,Cross_reference(Chemicals)
PA7000,HET:BAX,Cross_reference(Chemicals)
PA7000,National Drug Code Directory:50419-488-58,Cross_reference(Chemicals)
PA7000,PDB:BAX,Cross_reference(Chemicals)
PA7000,PubChem Compound:216239,Cross_reference(Chemicals)
PA7000,PubChem Substance:46505329,Cross_reference(Chemicals)
PA7000,PubChem Substance:789424,Cross_reference(Chemicals)
PA7000,Therapeutic Targets Database:DAP000006,Cross_reference(Chemicals)
PA7000,URL:http://en.wikipedia.org/wiki/Sorafenib,Cross_reference(Chemicals)
PA7000,MeSH:C471405,External_vocabulary(Chemicals)
PA7000,ATC:L01XE05,External_vocabulary(Chemicals)
PA7000,UMLS:C1516119,External_vocabulary(Chemicals)
PA7000,RxNorm:495881,External_vocabulary(Chemicals)
PA7000,NDFRT:N0000171742,External_vocabulary(Chemicals)
sorafenib M1,PA166131498,Name-PharmGKB_Id(Chemicals)
PA166131498,sorafenib M1,PharmGKB_Id-Name(Chemicals)
sorafenib M1,N-hydroxymethyl-sorafenib-N-oxide,Synonym(Chemicals)
sorafenib M2,PA166131499,Name-PharmGKB_Id(Chemicals)
PA166131499,sorafenib M2,PharmGKB_Id-Name(Chemicals)
sorafenib M2,sorafenib N-oxide,Synonym(Chemicals)
PA166131499,PubChem Compound:9826472,Cross_reference(Chemicals)
sorafenib M3,PA166131500,Name-PharmGKB_Id(Chemicals)
PA166131500,sorafenib M3,PharmGKB_Id-Name(Chemicals)
sorafenib M4,PA166131501,Name-PharmGKB_Id(Chemicals)
PA166131501,sorafenib M4,PharmGKB_Id-Name(Chemicals)
sorafenib M4,desmethylsorafenib,Synonym(Chemicals)
PA166131501,PubChem Compound:10151557,Cross_reference(Chemicals)
sorafenib M5,PA166131502,Name-PharmGKB_Id(Chemicals)
PA166131502,sorafenib M5,PharmGKB_Id-Name(Chemicals)
sorafenib M7,PA166131503,Name-PharmGKB_Id(Chemicals)
PA166131503,sorafenib M7,PharmGKB_Id-Name(Chemicals)
sorafenib M7,sorafenib glucuronide,Synonym(Chemicals)
PA166131503,PubChem Compound:71752221,Cross_reference(Chemicals)
sorafenib M8,PA166131504,Name-PharmGKB_Id(Chemicals)
PA166131504,sorafenib M8,PharmGKB_Id-Name(Chemicals)
sorafenib M8,glucuronide of sorafenib M2,Synonym(Chemicals)
sorafenib M8,sorafenib n-oxide glucuronide,Synonym(Chemicals)
sotalol,PA451457,Name-PharmGKB_Id(Chemicals)
PA451457,sotalol,PharmGKB_Id-Name(Chemicals)
sotalol,Sotalol HCL,Synonym(Chemicals)
PA451457,BindingDB:25762,Cross_reference(Chemicals)
PA451457,Chemical Abstracts Service:959-24-0,Cross_reference(Chemicals)
PA451457,ChemSpider:5063,Cross_reference(Chemicals)
PA451457,DrugBank:DB00489,Cross_reference(Chemicals)
PA451457,Drugs Product Database (DPD):02257858,Cross_reference(Chemicals)
PA451457,FDA Drug Label at DailyMed:6ee6e904-a8e2-41d4-8261-67103ecfa605,Cross_reference(Chemicals)
PA451457,KEGG Compound:C07309,Cross_reference(Chemicals)
PA451457,National Drug Code Directory:0245-0012-11,Cross_reference(Chemicals)
PA451457,PubChem Compound:5253,Cross_reference(Chemicals)
PA451457,PubChem Substance:46505012,Cross_reference(Chemicals)
PA451457,PubChem Substance:9517,Cross_reference(Chemicals)
PA451457,Therapeutic Targets Database:DAP000372,Cross_reference(Chemicals)
PA451457,URL:http://en.wikipedia.org/wiki/Sotalol,Cross_reference(Chemicals)
PA451457,ATC:C07AA07,External_vocabulary(Chemicals)
PA451457,UMLS:C0037707,External_vocabulary(Chemicals)
PA451457,RxNorm:9947,External_vocabulary(Chemicals)
PA451457,NDFRT:N0000148334,External_vocabulary(Chemicals)
sparfloxacin,PA451472,Name-PharmGKB_Id(Chemicals)
PA451472,sparfloxacin,PharmGKB_Id-Name(Chemicals)
PA451472,ChEBI:CHEBI:9212,Cross_reference(Chemicals)
PA451472,Chemical Abstracts Service:110871-86-8,Cross_reference(Chemicals)
PA451472,ChemSpider:54517,Cross_reference(Chemicals)
PA451472,DrugBank:DB01208,Cross_reference(Chemicals)
PA451472,KEGG Compound:C07662,Cross_reference(Chemicals)
PA451472,KEGG Drug:D00590,Cross_reference(Chemicals)
PA451472,PubChem Compound:60464,Cross_reference(Chemicals)
PA451472,PubChem Substance:46506453,Cross_reference(Chemicals)
PA451472,PubChem Substance:9864,Cross_reference(Chemicals)
PA451472,Therapeutic Targets Database:DAP000161,Cross_reference(Chemicals)
PA451472,URL:http://en.wikipedia.org/wiki/Sparfloxacin,Cross_reference(Chemicals)
PA451472,MeSH:C061363,External_vocabulary(Chemicals)
PA451472,ATC:J01MA09,External_vocabulary(Chemicals)
PA451472,UMLS:C0052585,External_vocabulary(Chemicals)
PA451472,RxNorm:18469,External_vocabulary(Chemicals)
PA451472,NDFRT:N0000148455,External_vocabulary(Chemicals)
sparteine,PA452610,Name-PharmGKB_Id(Chemicals)
PA452610,sparteine,PharmGKB_Id-Name(Chemicals)
PA452610,UMLS:C0037760,External_vocabulary(Chemicals)
PA452610,NDFRT:N0000166930,External_vocabulary(Chemicals)
spectinomycin,PA164781342,Name-PharmGKB_Id(Chemicals)
PA164781342,spectinomycin,PharmGKB_Id-Name(Chemicals)
spectinomycin,Actinospectacina [Italian],Synonym(Chemicals)
spectinomycin,Antibiotic 2233wp,Synonym(Chemicals)
spectinomycin,Espectinomicina [INN-Spanish],Synonym(Chemicals)
spectinomycin,SCM,Synonym(Chemicals)
spectinomycin,Spectinomicina [Italian],Synonym(Chemicals)
spectinomycin,Spectinomycin Di HCl,Synonym(Chemicals)
spectinomycin,Spectinomycin HCl/ Sulphate,Synonym(Chemicals)
spectinomycin,Spectinomycine [INN-French],Synonym(Chemicals)
spectinomycin,Spectinomycinum [INN-Latin],Synonym(Chemicals)
PA164781342,ChemSpider:14785,Cross_reference(Chemicals)
PA164781342,DrugBank:DB00919,Cross_reference(Chemicals)
PA164781342,FDA Drug Label at DailyMed:becf7b7a-508c-44ff-add0-558a60fd0067,Cross_reference(Chemicals)
PA164781342,HET:SCM,Cross_reference(Chemicals)
PA164781342,KEGG Compound:C02078,Cross_reference(Chemicals)
PA164781342,National Drug Code Directory:0009-0566-01,Cross_reference(Chemicals)
PA164781342,PDB:SCM,Cross_reference(Chemicals)
PA164781342,PubChem Compound:15541,Cross_reference(Chemicals)
PA164781342,PubChem Substance:46505032,Cross_reference(Chemicals)
PA164781342,PubChem Substance:5164,Cross_reference(Chemicals)
PA164781342,Therapeutic Targets Database:DAP000403,Cross_reference(Chemicals)
PA164781342,URL:http://en.wikipedia.org/wiki/Spectinomycin,Cross_reference(Chemicals)
PA164781342,ATC:J01XX04,External_vocabulary(Chemicals)
PA164781342,UMLS:C0001268,External_vocabulary(Chemicals)
PA164781342,RxNorm:270,External_vocabulary(Chemicals)
PA164781342,NDFRT:N0000148017,External_vocabulary(Chemicals)
spermine,PA164781199,Name-PharmGKB_Id(Chemicals)
PA164781199,spermine,PharmGKB_Id-Name(Chemicals)
spermine,"1, 4-Bis(aminopropyl)butanediamine",Synonym(Chemicals)
spermine,"4,9-Diaza-1,12-dodecanediamine",Synonym(Chemicals)
spermine,"4,9-Diazadodecane-1,12-diamine",Synonym(Chemicals)
spermine,Spermin,Synonym(Chemicals)
spermine,Spermine dihydrate,Synonym(Chemicals)
PA164781199,ChEBI:CHEBI:15746,Cross_reference(Chemicals)
PA164781199,ChemSpider:1072,Cross_reference(Chemicals)
PA164781199,DrugBank:DB00127,Cross_reference(Chemicals)
PA164781199,HET:SPM,Cross_reference(Chemicals)
PA164781199,IUPHAR Ligand:710,Cross_reference(Chemicals)
PA164781199,KEGG Compound:C00750,Cross_reference(Chemicals)
PA164781199,PDB:SPM,Cross_reference(Chemicals)
PA164781199,PubChem Compound:1103,Cross_reference(Chemicals)
PA164781199,PubChem Substance:4012,Cross_reference(Chemicals)
PA164781199,PubChem Substance:46507215,Cross_reference(Chemicals)
PA164781199,URL:http://en.wikipedia.org/wiki/Spermine,Cross_reference(Chemicals)
PA164781199,UMLS:C0037874,External_vocabulary(Chemicals)
PA164781199,NDFRT:N0000166547,External_vocabulary(Chemicals)
spirapril,PA164776913,Name-PharmGKB_Id(Chemicals)
PA164776913,spirapril,PharmGKB_Id-Name(Chemicals)
PA164776913,BindingDB:50017124,Cross_reference(Chemicals)
PA164776913,ChemSpider:4470933,Cross_reference(Chemicals)
PA164776913,DrugBank:DB01348,Cross_reference(Chemicals)
PA164776913,PubChem Compound:5311447,Cross_reference(Chemicals)
PA164776913,PubChem Substance:12013873,Cross_reference(Chemicals)
PA164776913,PubChem Substance:46506126,Cross_reference(Chemicals)
PA164776913,Therapeutic Targets Database:DAP000911,Cross_reference(Chemicals)
PA164776913,URL:http://en.wikipedia.org/wiki/Spirapril,Cross_reference(Chemicals)
PA164776913,MeSH:C052555,External_vocabulary(Chemicals)
PA164776913,ATC:C09AA11,External_vocabulary(Chemicals)
PA164776913,UMLS:C0075007,External_vocabulary(Chemicals)
PA164776913,RxNorm:36908,External_vocabulary(Chemicals)
spironolactone,PA451483,Name-PharmGKB_Id(Chemicals)
PA451483,spironolactone,PharmGKB_Id-Name(Chemicals)
PA451483,BindingDB:50228080,Cross_reference(Chemicals)
PA451483,ChEBI:CHEBI:9241,Cross_reference(Chemicals)
PA451483,Chemical Abstracts Service:52-01-7,Cross_reference(Chemicals)
PA451483,ChemSpider:5628,Cross_reference(Chemicals)
PA451483,DrugBank:DB00421,Cross_reference(Chemicals)
PA451483,Drugs Product Database (DPD):00613223,Cross_reference(Chemicals)
PA451483,FDA Drug Label at DailyMed:2d98eab1-6713-4b8c-a17c-f136e9972bce,Cross_reference(Chemicals)
PA451483,HET:SNL,Cross_reference(Chemicals)
PA451483,KEGG Compound:C07310,Cross_reference(Chemicals)
PA451483,KEGG Drug:D00443,Cross_reference(Chemicals)
PA451483,National Drug Code Directory:0781-1599-01,Cross_reference(Chemicals)
PA451483,PDB:SNL,Cross_reference(Chemicals)
PA451483,PubChem Compound:5833,Cross_reference(Chemicals)
PA451483,PubChem Substance:46508525,Cross_reference(Chemicals)
PA451483,PubChem Substance:9518,Cross_reference(Chemicals)
PA451483,Therapeutic Targets Database:DAP000297,Cross_reference(Chemicals)
PA451483,URL:http://en.wikipedia.org/wiki/Spironolactone,Cross_reference(Chemicals)
PA451483,ATC:C03DA01,External_vocabulary(Chemicals)
PA451483,UMLS:C0037982,External_vocabulary(Chemicals)
PA451483,RxNorm:9997,External_vocabulary(Chemicals)
PA451483,NDFRT:N0000146234,External_vocabulary(Chemicals)
squalene,PA166178666,Name-PharmGKB_Id(Chemicals)
PA166178666,squalene,PharmGKB_Id-Name(Chemicals)
PA166178666,DrugBank:DB11460,Cross_reference(Chemicals)
PA166178666,PubChem Compound:638072,Cross_reference(Chemicals)
st. john's wort,PA164924486,Name-PharmGKB_Id(Chemicals)
PA164924486,st. john's wort,PharmGKB_Id-Name(Chemicals)
PA164924486,DrugBank:DB01323,Cross_reference(Chemicals)
PA164924486,Drugs Product Database (DPD):02119897,Cross_reference(Chemicals)
PA164924486,URL:http://en.wikipedia.org/wiki/St_John%27s_wort,Cross_reference(Chemicals)
PA164924486,UMLS:C0813171,External_vocabulary(Chemicals)
PA164924486,NDFRT:N0000022261,External_vocabulary(Chemicals)
stanozolol,PA165958391,Name-PharmGKB_Id(Chemicals)
PA165958391,stanozolol,PharmGKB_Id-Name(Chemicals)
PA165958391,Chemical Abstracts Service:10418-03-8,Cross_reference(Chemicals)
PA165958391,DrugBank:DB06718,Cross_reference(Chemicals)
PA165958391,KEGG Compound:C07311,Cross_reference(Chemicals)
PA165958391,PubChem Compound:5277,Cross_reference(Chemicals)
PA165958391,PubChem Substance:99443270,Cross_reference(Chemicals)
PA165958391,ATC:A14AA02,External_vocabulary(Chemicals)
PA165958391,UMLS:C0038149,External_vocabulary(Chemicals)
PA165958391,RxNorm:10032,External_vocabulary(Chemicals)
PA165958391,NDFRT:N0000146591,External_vocabulary(Chemicals)
starch,PA451492,Name-PharmGKB_Id(Chemicals)
PA451492,starch,PharmGKB_Id-Name(Chemicals)
PA451492,UMLS:C0038179,External_vocabulary(Chemicals)
PA451492,RxNorm:10046,External_vocabulary(Chemicals)
PA451492,NDFRT:N0000147310,External_vocabulary(Chemicals)
statin active metabolites; statin inactive metabolites,PA166131389,Name-PharmGKB_Id(Chemicals)
PA166131389,statin active metabolites; statin inactive metabolites,PharmGKB_Id-Name(Chemicals)
staurosporine,PA165109623,Name-PharmGKB_Id(Chemicals)
PA165109623,staurosporine,PharmGKB_Id-Name(Chemicals)
staurosporine,STS,Synonym(Chemicals)
staurosporine,antibiotic AM-2282,Synonym(Chemicals)
PA165109623,BindingDB:2579,Cross_reference(Chemicals)
PA165109623,ChEBI:CHEBI:15738,Cross_reference(Chemicals)
PA165109623,Chemical Abstracts Service:62996-74-1,Cross_reference(Chemicals)
PA165109623,ChemSpider:5089,Cross_reference(Chemicals)
PA165109623,DrugBank:DB02010,Cross_reference(Chemicals)
PA165109623,KEGG Compound:C02079,Cross_reference(Chemicals)
PA165109623,PDB:STO,Cross_reference(Chemicals)
PA165109623,PubChem Compound:44120114,Cross_reference(Chemicals)
PA165109623,PubChem Substance:46504923,Cross_reference(Chemicals)
PA165109623,UMLS:C0075193,External_vocabulary(Chemicals)
PA165109623,NDFRT:N0000167256,External_vocabulary(Chemicals)
stavudine,PA451494,Name-PharmGKB_Id(Chemicals)
PA451494,stavudine,PharmGKB_Id-Name(Chemicals)
stavudine,"2',3'-Didehydro-3'-deoxythimidine",Synonym(Chemicals)
stavudine,3'-Deoxy-2'-thymidinene,Synonym(Chemicals)
stavudine,Estavudina [INN-Spanish],Synonym(Chemicals)
stavudine,STV,Synonym(Chemicals)
stavudine,Sanilvudine,Synonym(Chemicals)
stavudine,Stavudine [Usan:Ban:Inn],Synonym(Chemicals)
stavudine,Stavudinum [INN-Latin],Synonym(Chemicals)
stavudine,stavudine,Synonym(Chemicals)
PA451494,BindingDB:50013111,Cross_reference(Chemicals)
PA451494,Chemical Abstracts Service:3056-17-5,Cross_reference(Chemicals)
PA451494,ChemSpider:17270,Cross_reference(Chemicals)
PA451494,ClinicalTrials.gov:NCT00455585,Cross_reference(Chemicals)
PA451494,DrugBank:DB00649,Cross_reference(Chemicals)
PA451494,Drugs Product Database (DPD):02216094,Cross_reference(Chemicals)
PA451494,FDA Drug Label at DailyMed:6d397a2a-06fc-467e-b014-c19e6384c8d9,Cross_reference(Chemicals)
PA451494,KEGG Compound:C07312,Cross_reference(Chemicals)
PA451494,KEGG Drug:D00445,Cross_reference(Chemicals)
PA451494,National Drug Code Directory:0179-0028-70,Cross_reference(Chemicals)
PA451494,PubChem Compound:18283,Cross_reference(Chemicals)
PA451494,PubChem Substance:46506943,Cross_reference(Chemicals)
PA451494,PubChem Substance:9520,Cross_reference(Chemicals)
PA451494,Therapeutic Targets Database:DAP000172,Cross_reference(Chemicals)
PA451494,URL:http://en.wikipedia.org/wiki/Stavudine,Cross_reference(Chemicals)
PA451494,ATC:J05AF04,External_vocabulary(Chemicals)
PA451494,UMLS:C0164662,External_vocabulary(Chemicals)
PA451494,RxNorm:59763,External_vocabulary(Chemicals)
PA451494,NDFRT:N0000148369,External_vocabulary(Chemicals)
stepronin,PA164748630,Name-PharmGKB_Id(Chemicals)
PA164748630,stepronin,PharmGKB_Id-Name(Chemicals)
stepronin,Stepronine [inn-french],Synonym(Chemicals)
stepronin,Stepronino [inn-spanish],Synonym(Chemicals)
stepronin,Steproninum [inn-latin],Synonym(Chemicals)
PA164748630,Chemical Abstracts Service:72324-18-6,Cross_reference(Chemicals)
PA164748630,ChemSpider:48889,Cross_reference(Chemicals)
PA164748630,DrugBank:DB01423,Cross_reference(Chemicals)
PA164748630,PubChem Compound:54120,Cross_reference(Chemicals)
PA164748630,PubChem Substance:14799391,Cross_reference(Chemicals)
PA164748630,PubChem Substance:46507364,Cross_reference(Chemicals)
PA164748630,URL:http://en.wikipedia.org/wiki/Stepronin,Cross_reference(Chemicals)
PA164748630,MeSH:C035227,External_vocabulary(Chemicals)
PA164748630,ATC:R05CB11,External_vocabulary(Chemicals)
stiripentol,PA166175778,Name-PharmGKB_Id(Chemicals)
PA166175778,stiripentol,PharmGKB_Id-Name(Chemicals)
PA166175778,PubChem Compound:5311454,Cross_reference(Chemicals)
streptokinase,PA164754919,Name-PharmGKB_Id(Chemicals)
PA164754919,streptokinase,PharmGKB_Id-Name(Chemicals)
streptokinase,Streptokinase C precursor,Synonym(Chemicals)
PA164754919,Chemical Abstracts Service:9002-01-1,Cross_reference(Chemicals)
PA164754919,DrugBank:DB00086,Cross_reference(Chemicals)
PA164754919,Drugs Product Database (DPD):02018993,Cross_reference(Chemicals)
PA164754919,GenBank:K02986,Cross_reference(Chemicals)
PA164754919,Therapeutic Targets Database:DAP001198,Cross_reference(Chemicals)
PA164754919,UniProtKB:P00779,Cross_reference(Chemicals)
PA164754919,URL:http://en.wikipedia.org/wiki/Streptokinase,Cross_reference(Chemicals)
PA164754919,ATC:B01AD01,External_vocabulary(Chemicals)
PA164754919,UMLS:C0038418,External_vocabulary(Chemicals)
PA164754919,RxNorm:10106,External_vocabulary(Chemicals)
PA164754919,NDFRT:N0000146793,External_vocabulary(Chemicals)
streptomycin,PA451512,Name-PharmGKB_Id(Chemicals)
PA451512,streptomycin,PharmGKB_Id-Name(Chemicals)
streptomycin,Streptomycin Sesquisulfate Hydrate,Synonym(Chemicals)
streptomycin,Streptomycin Sulfate,Synonym(Chemicals)
streptomycin,Streptomycin Sulphate,Synonym(Chemicals)
streptomycin,Streptomycin a Sulfate,Synonym(Chemicals)
streptomycin,"Streptomycin, Sulfate Salt",Synonym(Chemicals)
PA451512,ChEBI:CHEBI:17076,Cross_reference(Chemicals)
PA451512,ChemSpider:18508,Cross_reference(Chemicals)
PA451512,DrugBank:DB01082,Cross_reference(Chemicals)
PA451512,Drugs Product Database (DPD):02243660,Cross_reference(Chemicals)
PA451512,FDA Drug Label at DailyMed:abd1f64e-4283-4370-aae8-3666316aa36e,Cross_reference(Chemicals)
PA451512,HET:SRY,Cross_reference(Chemicals)
PA451512,KEGG Compound:C00413,Cross_reference(Chemicals)
PA451512,National Drug Code Directory:39822-0706-1,Cross_reference(Chemicals)
PA451512,PDB:SRY,Cross_reference(Chemicals)
PA451512,PubChem Compound:19649,Cross_reference(Chemicals)
PA451512,PubChem Substance:3703,Cross_reference(Chemicals)
PA451512,PubChem Substance:46506845,Cross_reference(Chemicals)
PA451512,Therapeutic Targets Database:DAP000144,Cross_reference(Chemicals)
PA451512,URL:http://en.wikipedia.org/wiki/Streptomycin,Cross_reference(Chemicals)
PA451512,ATC:A07AA04,External_vocabulary(Chemicals)
PA451512,ATC:J01GA01,External_vocabulary(Chemicals)
PA451512,UMLS:C0038425,External_vocabulary(Chemicals)
PA451512,RxNorm:10109,External_vocabulary(Chemicals)
PA451512,NDFRT:N0000148018,External_vocabulary(Chemicals)
streptozocin,PA451514,Name-PharmGKB_Id(Chemicals)
PA451514,streptozocin,PharmGKB_Id-Name(Chemicals)
