PharmGKB_Id,Name,Alternate_names,Cross-reference,External_Vocabulary
PharmGKB:PA165108436,Osteitis fibrosa cystica generalisata,"[""""""Bran disease"""""",""""""Brown tumor"""""",""""""Osteitis fibrosa cystica""""""]","[""""""""""""]","[""""""MeSH:D010002"""""",""""""SnoMedCT:84727000"""""",""""""UMLS:C0029405"""""",""""""MedDRA:10064651"""""",""""""NDFRT:N0000002243""""""]"
PharmGKB:PA445174,Osteoarthritis,"[""""""Arthritides, Degenerative"""""",""""""Arthritis, Degenerative"""""",""""""Degenerative Arthritides"""""",""""""Degenerative Arthritis"""""",""""""Degenerative arthropathy"""""",""""""Degenerative joint disease"""""",""""""Degenerative polyarthritis"""""",""""""Hypertrophic arthritis"""""",""""""Hypertrophic polyarthritis"""""",""""""OA - Osteoarthritis"""""",""""""OA - Osteoarthrosis"""""",""""""Osteoarthritides"""""",""""""Osteoarthroses"""""",""""""Osteoarthrosis"""""",""""""Osteoarthrosis Deformans""""""]","[""""""""""""]","[""""""MeSH:D010003"""""",""""""SnoMedCT:201887006"""""",""""""SnoMedCT:225655006"""""",""""""SnoMedCT:267893001"""""",""""""SnoMedCT:396275006"""""",""""""UMLS:C0029408"""""",""""""MedDRA:10049491"""""",""""""NDFRT:N0000002244""""""]"
PharmGKB:PA446111,"Osteoarthritis, Hip","[""""""Coxarthroses"""""",""""""Coxarthrosis"""""",""""""Hip Osteoarthritides"""""",""""""Hip Osteoarthritis"""""",""""""OA - Osteoarthritis of hip"""""",""""""Osteoarthritides, Hip"""""",""""""Osteoarthritis of hip""""""]","[""""""""""""]","[""""""MeSH:D015207"""""",""""""SnoMedCT:201905004"""""",""""""SnoMedCT:239872002"""""",""""""UMLS:C0029410"""""",""""""MedDRA:10048793"""""",""""""NDFRT:N0000003201""""""]"
PharmGKB:PA447021,"Osteoarthritis, Knee","[""""""Knee DJD"""""",""""""Knee Osteoarthritides"""""",""""""Knee Osteoarthritis"""""",""""""OA - Osteoarthritis of knee"""""",""""""Osteoarthritides, Knee"""""",""""""Osteoarthritis NOS, of knee""""""]","[""""""""""""]","[""""""MeSH:D020370"""""",""""""SnoMedCT:201908002"""""",""""""SnoMedCT:239873007"""""",""""""UMLS:C0409959"""""",""""""MedDRA:10023476"""""",""""""NDFRT:N0000004127""""""]"
PharmGKB:PA165108832,Osteochondritis NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010007"""""",""""""SnoMedCT:268027006"""""",""""""UMLS:C0029420"""""",""""""MedDRA:10031230"""""",""""""NDFRT:N0000002247""""""]"
PharmGKB:PA445179,Osteochondrodysplasias,"[""""""Dyschondroplasia"""""",""""""Dyschondroplasias"""""",""""""Dysplasia, Multiple Epiphyseal"""""",""""""Dysplasia, Spondyloepiphyseal"""""",""""""Dysplasias, Multiple Epiphyseal"""""",""""""Dysplasias, Spondyloepiphyseal"""""",""""""Epiphyseal Dysplasia, Multiple"""""",""""""Epiphyseal Dysplasias, Multiple"""""",""""""Hyperostosis Corticalis Generalisata"""""",""""""Melnick Needles Syndrome"""""",""""""Melnick-Needles Syndrome"""""",""""""Multiple Epiphyseal Dysplasia"""""",""""""Multiple Epiphyseal Dysplasias"""""",""""""Osteochondrodysplasia"""""",""""""Osteochondrodysplasia syndrome"""""",""""""Schwartz Jampel Syndrome"""""",""""""Schwartz-Jampel Syndrome"""""",""""""Spondyloepiphyseal Dysplasia"""""",""""""Spondyloepiphyseal Dysplasias"""""",""""""Syndrome, Melnick-Needles"""""",""""""Syndrome, Schwartz-Jampel""""""]","[""""""""""""]","[""""""MeSH:D010009"""""",""""""SnoMedCT:105985007"""""",""""""SnoMedCT:240190009"""""",""""""UMLS:C0029422"""""",""""""NDFRT:N0000002249""""""]"
PharmGKB:PA446244,Osteochondroma,"[""""""Cartilaginous Exostoses"""""",""""""Cartilaginous Exostosis"""""",""""""Chondroma of bone"""""",""""""Chondrosteoma"""""",""""""Chondrosteomas"""""",""""""Ecchondroma"""""",""""""Exostoses, Cartilaginous"""""",""""""Exostoses, Osteocartilaginous"""""",""""""Exostosis, Cartilaginous"""""",""""""Exostosis, Osteocartilaginous"""""",""""""Osteocartilaginous Exostoses"""""",""""""Osteocartilaginous Exostosis"""""",""""""Osteochondromas""""""]","[""""""""""""]","[""""""MeSH:D015831"""""",""""""SnoMedCT:307573009"""""",""""""SnoMedCT:52299001"""""",""""""UMLS:C0029423"""""",""""""MedDRA:10059587"""""",""""""NDFRT:N0000003333""""""]"
PharmGKB:PA445180,Osteogenesis Imperfecta,"[""""""Disease, Lobstein"""""",""""""Disease, Lobstein's"""""",""""""Fragilitas Ossium"""""",""""""Fragilitas ossium"""""",""""""Lobstein Disease"""""",""""""Lobstein's Disease"""""",""""""Lobsteins Disease"""""",""""""Ossiums, Fragilitas"""""",""""""Osteogenesis imperfecta NOS""""""]","[""""""""""""]","[""""""MeSH:D010013"""""",""""""SnoMedCT:205498009"""""",""""""SnoMedCT:78314001"""""",""""""UMLS:C0029434"""""",""""""MedDRA:10006371"""""",""""""NDFRT:N0000002250""""""]"
PharmGKB:PA162630456,"Osteogenesis imperfecta, perinatal lethal","[""""""Neonatal lethal osteogenesis imperfecta congenita"""""",""""""Osteogenesis Imperfecta Type II"""""",""""""Osteogenesis imperfecta type II"""""",""""""Osteogenesis imperfecta, dominant perinatal lethal"""""",""""""Osteogenesis imperfecta, type II""""""]","[""""""""""""]","[""""""SnoMedCT:205496008"""""",""""""UMLS:C0268358""""""]"
PharmGKB:PA166048923,Osteolysis,"[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000002251""""""]"
PharmGKB:PA445183,Osteoma,"[""""""Osteoma, NOS"""""",""""""Osteomas""""""]","[""""""""""""]","[""""""MeSH:D010016"""""",""""""SnoMedCT:302858007"""""",""""""SnoMedCT:83612000"""""",""""""UMLS:C0029440"""""",""""""MedDRA:10031249"""""",""""""NDFRT:N0000002253""""""]"
PharmGKB:PA445185,Osteomalacia,"[""""""Osteomalacia unspecified"""""",""""""Osteomalacias""""""]","[""""""""""""]","[""""""MeSH:D010018"""""",""""""SnoMedCT:190642003"""""",""""""SnoMedCT:4598005"""""",""""""UMLS:C0029442"""""",""""""MedDRA:10031250"""""",""""""NDFRT:N0000002255""""""]"
PharmGKB:PA445187,Osteonecrosis,"[""""""Aseptic Necrosis of Bone"""""",""""""Avascular Necrosis of Bone"""""",""""""Bone Aseptic Necrosis"""""",""""""Bone Avascular Necrosis"""""",""""""Bone necrosis"""""",""""""Necrosis, Aseptic, of Bone"""""",""""""Necrosis, Avascular, of Bone"""""",""""""Osteonecroses""""""]","[""""""""""""]","[""""""MeSH:D010020"""""",""""""SnoMedCT:240196003"""""",""""""UMLS:C0029445"""""",""""""MedDRA:10005994"""""",""""""NDFRT:N0000002257""""""]"
PharmGKB:PA445188,Osteopetrosis,"[""""""Albers Schoenberg Disease"""""",""""""Albers-Schoenberg Disease"""""",""""""Disease, Albers-Schoenberg"""""",""""""Disease, Marble Bone"""""",""""""Marble Bone Disease"""""",""""""Osteopetroses"""""",""""""Osteopetrosis, NOS"""""",""""""Osteosclerosis Fragilis""""""]","[""""""""""""]","[""""""MeSH:D010022"""""",""""""SnoMedCT:1926006"""""",""""""UMLS:C0029454"""""",""""""MedDRA:10001556"""""",""""""NDFRT:N0000002258""""""]"
PharmGKB:PA445189,Osteopoikilosis,"[""""""Osteopoikiloses""""""]","[""""""""""""]","[""""""MeSH:D010023"""""",""""""SnoMedCT:9147009"""""",""""""UMLS:C0029455"""""",""""""MedDRA:10031281"""""",""""""NDFRT:N0000002259""""""]"
PharmGKB:PA445190,Osteoporosis,"[""""""Age Related Osteoporosis"""""",""""""Age-Related Bone Loss"""""",""""""Age-Related Bone Losses"""""",""""""Age-Related Osteoporoses"""""",""""""Age-Related Osteoporosis"""""",""""""Bone Loss, Age Related"""""",""""""Bone Loss, Age-Related"""""",""""""Bone Losses, Age-Related"""""",""""""OP - Osteoporosis"""""",""""""Osteoporoses"""""",""""""Osteoporoses, Age-Related"""""",""""""Osteoporoses, Senile"""""",""""""Osteoporosis NOS"""""",""""""Osteoporosis, Age Related"""""",""""""Osteoporosis, Age-Related"""""",""""""Osteoporosis, NOS"""""",""""""Osteoporosis, Post Traumatic"""""",""""""Osteoporosis, Post-Traumatic"""""",""""""Osteoporosis, Senile"""""",""""""Post-Traumatic Osteoporoses"""""",""""""Post-Traumatic Osteoporosis"""""",""""""Senile Osteoporoses"""""",""""""Senile Osteoporosis""""""]","[""""""""""""]","[""""""MeSH:D010024"""""",""""""SnoMedCT:203428004"""""",""""""SnoMedCT:203440004"""""",""""""SnoMedCT:64859006"""""",""""""UMLS:C0029456"""""",""""""MedDRA:10031282"""""",""""""NDFRT:N0000002260""""""]"
PharmGKB:PA446214,"Osteoporosis, Postmenopausal","[""""""Bone Loss, Perimenopausal"""""",""""""Bone Loss, Postmenopausal"""""",""""""Bone Losses, Perimenopausal"""""",""""""Bone Losses, Postmenopausal"""""",""""""Menopausal osteoporosis"""""",""""""Osteoporoses, Post-Menopausal"""""",""""""Osteoporoses, Postmenopausal"""""",""""""Osteoporosis, Post Menopausal"""""",""""""Osteoporosis, Post-Menopausal"""""",""""""Perimenopausal Bone Loss"""""",""""""Perimenopausal Bone Losses"""""",""""""Post-Menopausal Osteoporoses"""""",""""""Post-Menopausal Osteoporosis"""""",""""""Postmenopausal Bone Loss"""""",""""""Postmenopausal Bone Losses"""""",""""""Postmenopausal Osteoporoses"""""",""""""Postmenopausal Osteoporosis"""""",""""""Postmenopausal osteoporosis"""""",""""""Type I osteoporosis""""""]","[""""""""""""]","[""""""MeSH:D015663"""""",""""""SnoMedCT:102447009"""""",""""""SnoMedCT:32369003"""""",""""""UMLS:C0029458"""""",""""""MedDRA:10031285"""""",""""""NDFRT:N0000003303""""""]"
PharmGKB:PA445601,Osteosarcoma,"[""""""Osteoblastic osteosarcoma"""""",""""""Osteoblastic sarcoma"""""",""""""Osteochondrosarcoma"""""",""""""Osteogenic Sarcoma"""""",""""""Osteogenic Sarcomas"""""",""""""Osteogenic sarcoma"""""",""""""Osteogenic sarcoma, NOS"""""",""""""Osteosarcoma, no ICD-O subtype"""""",""""""Osteosarcomas"""""",""""""Sarcoma, Osteogenic"""""",""""""Sarcomas, Osteogenic""""""]","[""""""""""""]","[""""""MeSH:D012516"""""",""""""SnoMedCT:21708004"""""",""""""UMLS:C0029463"""""",""""""MedDRA:10031244"""""",""""""NDFRT:N0000002678""""""]"
PharmGKB:PA445192,Osteosclerosis,"[""""""Osteoscleroses""""""]","[""""""""""""]","[""""""MeSH:D010026"""""",""""""SnoMedCT:49347007"""""",""""""UMLS:C0029464"""""",""""""MedDRA:10031298"""""",""""""NDFRT:N0000002262""""""]"
PharmGKB:PA165108393,Ostium secundum type atrial septal defect,"[""""""ASD II - Secundum atrial septal defect"""""",""""""ASD2 - Secundum atrial septal defect"""""",""""""Atrial septal defect of fossa ovalis"""""",""""""Atrial septal defect within oval fossa"""""",""""""Fossa ovalis defect"""""",""""""Ostium secundum defect"""""",""""""Secundum atrial septal defect""""""]","[""""""""""""]","[""""""MeSH:D054092"""""",""""""SnoMedCT:204315000"""""",""""""UMLS:C0016522"""""",""""""MedDRA:10016982"""""",""""""NDFRT:N0000181022""""""]"
PharmGKB:PA445194,Otitis,"[""""""Otitides""""""]","[""""""""""""]","[""""""MeSH:D010031"""""",""""""SnoMedCT:43275000"""""",""""""UMLS:C0029877"""""",""""""MedDRA:10033071"""""",""""""NDFRT:N0000002264""""""]"
PharmGKB:PA445196,Otitis Media,"[""""""Otitis media"""""",""""""Otitis media NOS""""""]","[""""""""""""]","[""""""MeSH:D010033"""""",""""""SnoMedCT:267669008"""""",""""""SnoMedCT:65363002"""""",""""""UMLS:C0029882"""""",""""""MedDRA:10056747"""""",""""""NDFRT:N0000002266""""""]"
PharmGKB:PA165108880,Otitis externa NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010032"""""",""""""SnoMedCT:267667005"""""",""""""UMLS:C0029878"""""",""""""MedDRA:10065837"""""",""""""NDFRT:N0000002265""""""]"
PharmGKB:PA445201,Otosclerosis,"[""""""Otoscleroses"""""",""""""Otosclerosis NOS"""""",""""""Otosclerosis, NOS"""""",""""""Otospongioses"""""",""""""Otospongiosis"""""",""""""Otospongiosis, NOS""""""]","[""""""""""""]","[""""""MeSH:D010040"""""",""""""SnoMedCT:11543004"""""",""""""SnoMedCT:194383003"""""",""""""UMLS:C0029899"""""",""""""MedDRA:10033103"""""",""""""NDFRT:N0000002271""""""]"
PharmGKB:PA162263534,Ototoxicity,"[""""""""""""]","[""""""""""""]","[""""""SnoMedCT:9062008"""""",""""""UMLS:C0235280"""""",""""""MedDRA:10033109""""""]"
PharmGKB:PA445202,Ovarian Cysts,"[""""""Benign retention cyst"""""",""""""Corpus Luteum Cyst"""""",""""""Corpus Luteum Cysts"""""",""""""Cyst of ovary"""""",""""""Cyst, Corpus Luteum"""""",""""""Cyst, Ovarian"""""",""""""Cysts, Corpus Luteum"""""",""""""Cysts, Ovarian"""""",""""""Ovarian Cyst"""""",""""""Ovarian retention cyst"""""",""""""Ovarian retention cyst, NOS""""""]","[""""""""""""]","[""""""MeSH:D010048"""""",""""""SnoMedCT:198298009"""""",""""""SnoMedCT:79883001"""""",""""""UMLS:C0029927"""""",""""""MedDRA:10011746"""""",""""""NDFRT:N0000002272""""""]"
PharmGKB:PA445203,Ovarian Diseases,"[""""""Disease, Ovarian"""""",""""""Diseases, Ovarian"""""",""""""Ovarian Disease"""""",""""""Ovarian disorder, NOS""""""]","[""""""""""""]","[""""""MeSH:D010049"""""",""""""SnoMedCT:5552004"""""",""""""UMLS:C0029928"""""",""""""MedDRA:10013249"""""",""""""NDFRT:N0000002273""""""]"
PharmGKB:PA446361,"Ovarian Failure, Premature","[""""""Gonadotropin Resistant Ovary Syndrome"""""",""""""Gonadotropin-Resistant Ovary Syndrome"""""",""""""Gonadotropin-Resistant Ovary Syndromes"""""",""""""Ovarian Failures, Premature"""""",""""""Ovary Syndrome, Gonadotropin-Resistant"""""",""""""Ovary Syndrome, Resistant"""""",""""""Ovary Syndromes, Gonadotropin-Resistant"""""",""""""Ovary Syndromes, Resistant"""""",""""""POF - Premature ovarian failure"""""",""""""Premature Ovarian Failure"""""",""""""Premature Ovarian Failures"""""",""""""Premature ovarian failure"""""",""""""Resistant Ovary Syndrome"""""",""""""Resistant Ovary Syndromes""""""]","[""""""""""""]","[""""""MeSH:D016649"""""",""""""SnoMedCT:237788002"""""",""""""UMLS:C0085215"""""",""""""MedDRA:10036602"""""",""""""NDFRT:N0000003452""""""]"
PharmGKB:PA445204,Ovarian Neoplasms,"[""""""Cancer of Ovary"""""",""""""Cancer of the Ovary"""""",""""""Cancer, Ovarian"""""",""""""Cancer, Ovary"""""",""""""Cancers, Ovarian"""""",""""""Cancers, Ovary"""""",""""""Neoplasm, Ovarian"""""",""""""Neoplasm, Ovary"""""",""""""Neoplasms, Ovarian"""""",""""""Neoplasms, Ovary"""""",""""""Ovarian Cancer"""""",""""""Ovarian Cancers"""""",""""""Ovarian Neoplasm"""""",""""""Ovarian tumor"""""",""""""Ovary Cancer"""""",""""""Ovary Cancers"""""",""""""Ovary Neoplasm"""""",""""""Ovary Neoplasms"""""",""""""Tumor of ovary"""""",""""""Tumour of ovary""""""]","[""""""""""""]","[""""""MeSH:D010051"""""",""""""SnoMedCT:123843001"""""",""""""UMLS:C0919267"""""",""""""MedDRA:10033271"""""",""""""NDFRT:N0000002274""""""]"
PharmGKB:PA165108853,Ovarian hyperstimulation syndrome,"[""""""Secondary Meig's syndrome""""""]","[""""""""""""]","[""""""MeSH:D016471"""""",""""""SnoMedCT:129635004"""""",""""""UMLS:C0085083"""""",""""""MedDRA:10033266"""""",""""""NDFRT:N0000003417""""""]"
PharmGKB:PA446199,Overdose,"[""""""Overdoses""""""]","[""""""""""""]","[""""""MeSH:D015537"""""",""""""SnoMedCT:55680006"""""",""""""UMLS:C0029944"""""",""""""MedDRA:10068719"""""",""""""NDFRT:N0000003288""""""]"
PharmGKB:PA165108924,Overgrowth of filiform papillae,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D014064"""""",""""""SnoMedCT:255225007"""""",""""""UMLS:C0040414"""""",""""""MedDRA:10043960"""""",""""""NDFRT:N0000002967""""""]"
PharmGKB:PA165109057,Ovotestis,"[""""""True hermaphroditism""""""]","[""""""""""""]","[""""""MeSH:D050090"""""",""""""SnoMedCT:18978002"""""",""""""UMLS:C0266361"""""",""""""NDFRT:N0000171685""""""]"
PharmGKB:PA165108617,Pachydermoperiostosis of nail,"[""""""Clubbed nail pachydermoperiostosis""""""]","[""""""""""""]","[""""""MeSH:D010004"""""",""""""SnoMedCT:223726008"""""",""""""UMLS:C0029411"""""",""""""MedDRA:10051686"""""",""""""NDFRT:N0000002245""""""]"
PharmGKB:PA165108548,Pachydermoperiostosis syndrome,"[""""""Touraine-Solente-Gol̩ syndrome""""""]","[""""""""""""]","[""""""MeSH:D010004"""""",""""""SnoMedCT:88220006"""""",""""""UMLS:C0029411"""""",""""""MedDRA:10051686"""""",""""""NDFRT:N0000002245""""""]"
PharmGKB:PA445207,"Paget's Disease, Extramammary","[""""""Disease, Extra-Mammary Paget"""""",""""""Disease, Extra-Mammary Paget's"""""",""""""Disease, Extramammary Paget"""""",""""""Disease, Extramammary Paget's"""""",""""""Extra Mammary Paget Disease"""""",""""""Extra Mammary Paget's Disease"""""",""""""Extra-Mammary Paget Disease"""""",""""""Extra-Mammary Paget's Disease"""""",""""""Extra-Mammary Pagets Disease"""""",""""""Extramammary Paget Disease"""""",""""""Extramammary Paget's Disease"""""",""""""Extramammary Pagets Disease"""""",""""""Paget Disease, Extra Mammary"""""",""""""Paget Disease, Extra-Mammary"""""",""""""Paget Disease, Extramammary"""""",""""""Paget's Disease, Extra Mammary"""""",""""""Paget's Disease, Extra-Mammary"""""",""""""Paget's disease of skin"""""",""""""Paget's disease, extramammary (except Paget's disease of bone)"""""",""""""Pagets Disease, Extra-Mammary"""""",""""""Pagets Disease, Extramammary"""""",""""""[M]Paget's disease, extramammary, excluding Paget's disease of bone""""""]","[""""""""""""]","[""""""MeSH:D010145"""""",""""""SnoMedCT:232336001"""""",""""""SnoMedCT:71447003"""""",""""""UMLS:C0030186"""""",""""""MedDRA:10068223"""""",""""""NDFRT:N0000002277""""""]"
PharmGKB:PA445206,"Paget's Disease, Mammary","[""""""Disease, Mammary Paget"""""",""""""Disease, Mammary Paget's"""""",""""""Mammary Paget Disease"""""",""""""Mammary Paget's Disease"""""",""""""Mammary Pagets Disease"""""",""""""Paget Disease of Breast"""""",""""""Paget Disease, Breast"""""",""""""Paget Disease, Mammary"""""",""""""Paget's Disease of Breast"""""",""""""Paget's carcinoma of the nipple"""""",""""""Paget's disease of breast"""""",""""""Paget's disease, mammary"""""",""""""Pagets Disease, Breast"""""",""""""Pagets Disease, Mammary""""""]","[""""""""""""]","[""""""MeSH:D010144"""""",""""""SnoMedCT:2985005"""""",""""""UMLS:C0030185"""""",""""""MedDRA:10033367"""""",""""""NDFRT:N0000002276""""""]"
PharmGKB:PA165108105,Paget's disease NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010001"""""",""""""SnoMedCT:203354006"""""",""""""UMLS:C0029401"""""",""""""MedDRA:10031151"""""",""""""NDFRT:N0000002242""""""]"
PharmGKB:PA165108396,Paget's disease OS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010001"""""",""""""SnoMedCT:203353000"""""",""""""UMLS:C0029401"""""",""""""MedDRA:10031151"""""",""""""NDFRT:N0000002242""""""]"
PharmGKB:PA445208,Pain,"[""""""Ache"""""",""""""Aches"""""",""""""Burning Pain"""""",""""""Burning Pains"""""",""""""Crushing Pain"""""",""""""Crushing Pains"""""",""""""Dolor"""""",""""""Migratory Pain"""""",""""""Migratory Pains"""""",""""""Pain observations"""""",""""""Pain, Burning"""""",""""""Pain, Crushing"""""",""""""Pain, Migratory"""""",""""""Pain, NOS"""""",""""""Pain, Radiating"""""",""""""Pain, Splitting"""""",""""""Painful"""""",""""""Pains, Burning"""""",""""""Pains, Crushing"""""",""""""Pains, Migratory"""""",""""""Pains, Radiating"""""",""""""Pains, Splitting"""""",""""""Part hurts"""""",""""""Physical Suffering"""""",""""""Physical Sufferings"""""",""""""Radiating Pain"""""",""""""Radiating Pains"""""",""""""Splitting Pain"""""",""""""Splitting Pains"""""",""""""Suffering, Physical"""""",""""""Sufferings, Physical""""""]","[""""""""""""]","[""""""MeSH:D010146"""""",""""""SnoMedCT:22253000"""""",""""""UMLS:C0030193"""""",""""""MedDRA:10033371"""""",""""""NDFRT:N0000002278""""""]"
PharmGKB:PA443334,"Pain Insensitivity, Congenital","[""""""Analgesia, Congenital"""""",""""""Asymbolia"""""",""""""Congenital Analgesia"""""",""""""Congenital Indifference to Pain"""""",""""""Congenital Pain Indifference"""""",""""""Congenital Pain Indifferences"""""",""""""Congenital Pain Insensitivity"""""",""""""Congenital indifference to pain"""""",""""""Congenital pain asymbolia"""""",""""""Insensitivity, Congenital Pain"""""",""""""Pain Indifference, Congenital""""""]","[""""""""""""]","[""""""MeSH:D000699"""""",""""""SnoMedCT:403605007"""""",""""""UMLS:C0002768"""""",""""""NDFRT:N0000000378""""""]"
PharmGKB:PA166048854,"Pain, Intractable","[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000002279""""""]"
PharmGKB:PA445210,"Pain, Postoperative","[""""""Postoperative Pain"""""",""""""Postoperative Pains"""""",""""""Postoperative pain""""""]","[""""""""""""]","[""""""MeSH:D010149"""""",""""""SnoMedCT:213299007"""""",""""""UMLS:C0030201"""""",""""""MedDRA:10036286"""""",""""""NDFRT:N0000002280""""""]"
PharmGKB:PA165108862,Pallister-Hall syndrome,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D054975"""""",""""""SnoMedCT:56677004"""""",""""""UMLS:C0265220"""""",""""""NDFRT:N0000181083""""""]"
PharmGKB:PA445212,Pallor,"[""""""Pale complexion"""""",""""""Pallors"""""",""""""[D]Pale"""""",""""""[D]Pallor""""""]","[""""""""""""]","[""""""MeSH:D010167"""""",""""""SnoMedCT:206901009"""""",""""""SnoMedCT:398979000"""""",""""""UMLS:C0030232"""""",""""""MedDRA:10033546"""""",""""""NDFRT:N0000002282""""""]"
PharmGKB:PA165966294,Palmar-plantar erythrodysaesthesia syndrome,"[""""""Acral erythema"""""",""""""Hand and foot skin reaction"""""",""""""Hand and foot syndrome"""""",""""""Hand and foot syndrome secondary to chemotherapy"""""",""""""Hand-and-foot syndrome"""""",""""""Palmar-plantar erythema"""""",""""""Palmar-plantar erythrodysaesthesia syndrome"""""",""""""Palmar-plantar erythrodysesthesia syndrome""""""]","[""""""""""""]","[""""""UMLS:C0549410"""""",""""""MedDRA:10033553""""""]"
PharmGKB:PA445213,Pancoast Syndrome,"[""""""Pancoast Syndrome"""""",""""""Pancoast's Syndrome"""""",""""""Pancoast's syndrome"""""",""""""Pancoasts Syndrome"""""",""""""Superior pulmonary sulcus syndrome"""""",""""""Syndrome, Pancoast's""""""]","[""""""""""""]","[""""""MeSH:D010178"""""",""""""SnoMedCT:278065000"""""",""""""UMLS:C0030271"""""",""""""MedDRA:10065249"""""",""""""NDFRT:N0000002283""""""]"
PharmGKB:PA445215,Pancreatic Diseases,"[""""""Disease of pancreas"""""",""""""Disease of pancreas, NOS"""""",""""""Disease, Pancreatic"""""",""""""Diseases, Pancreatic"""""",""""""Disorder of pancreas, NOS"""""",""""""Nesidioblastoses"""""",""""""Nesidioblastosis"""""",""""""Pancreatic Disease""""""]","[""""""""""""]","[""""""MeSH:D010182"""""",""""""SnoMedCT:197469006"""""",""""""SnoMedCT:3855007"""""",""""""UMLS:C0030286"""""",""""""MedDRA:10013130"""""",""""""NDFRT:N0000002285""""""]"
PharmGKB:PA445218,Pancreatic Neoplasms,"[""""""Cancer of Pancreas"""""",""""""Cancer of the Pancreas"""""",""""""Cancer, Pancreas"""""",""""""Cancer, Pancreatic"""""",""""""Cancers, Pancreas"""""",""""""Cancers, Pancreatic"""""",""""""Neoplasm, Pancreas"""""",""""""Neoplasm, Pancreatic"""""",""""""Neoplasms, Pancreas"""""",""""""Neoplasms, Pancreatic"""""",""""""Pancreas Cancer"""""",""""""Pancreas Cancers"""""",""""""Pancreas Neoplasm"""""",""""""Pancreas Neoplasms"""""",""""""Pancreatic Cancer"""""",""""""Pancreatic Cancers"""""",""""""Pancreatic Neoplasm"""""",""""""Tumor of pancreas"""""",""""""Tumour of pancreas""""""]","[""""""""""""]","[""""""MeSH:D010190"""""",""""""SnoMedCT:126859007"""""",""""""UMLS:C0030297"""""",""""""MedDRA:10050255"""""",""""""NDFRT:N0000002288""""""]"
PharmGKB:PA165108713,Pancreatic fistula,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010185"""""",""""""SnoMedCT:25803005"""""",""""""UMLS:C0030290"""""",""""""MedDRA:10049192"""""",""""""NDFRT:N0000002286""""""]"
PharmGKB:PA445220,Pancreatitis,"[""""""Pancreatitides""""""]","[""""""""""""]","[""""""MeSH:D010195"""""",""""""SnoMedCT:75694006"""""",""""""UMLS:C0030305"""""",""""""MedDRA:10033645"""""",""""""NDFRT:N0000002290""""""]"
PharmGKB:PA445221,Pancytopenia,"[""""""Pancytopenia NOS"""""",""""""Pancytopenias""""""]","[""""""""""""]","[""""""MeSH:D010198"""""",""""""SnoMedCT:127034005"""""",""""""SnoMedCT:267528007"""""",""""""UMLS:C0030312"""""",""""""MedDRA:10065553"""""",""""""NDFRT:N0000002291""""""]"
PharmGKB:PA447212,Panic Disorder,"[""""""Episodic paroxysmal anxiety disorder"""""",""""""Panic disorder""""""]","[""""""""""""]","[""""""MeSH:D016584"""""",""""""SnoMedCT:371631005"""""",""""""UMLS:C0030319"""""",""""""MedDRA:10033666"""""",""""""NDFRT:N0000003442""""""]"
PharmGKB:PA446148,Panniculitis,"[""""""Cold Panniculitides"""""",""""""Cold Panniculitis"""""",""""""Panniculitides"""""",""""""Panniculitides, Cold"""""",""""""Panniculitis NOS"""""",""""""Panniculitis of unspecified site"""""",""""""Panniculitis unspecified"""""",""""""Panniculitis, Cold"""""",""""""Panniculitis, Subacute Nodular Migratory""""""]","[""""""""""""]","[""""""MeSH:D015434"""""",""""""SnoMedCT:203119008"""""",""""""SnoMedCT:203122005"""""",""""""SnoMedCT:22125009"""""",""""""SnoMedCT:268012006"""""",""""""UMLS:C0030326"""""",""""""MedDRA:10033674"""""",""""""NDFRT:N0000003238""""""]"
PharmGKB:PA446149,"Panniculitis, Lupus Erythematosus","[""""""Lupus Erythematosus Panniculitides"""""",""""""Lupus Erythematosus Panniculitis"""""",""""""Lupus Erythematosus Profundus"""""",""""""Lupus Panniculitides"""""",""""""Lupus Panniculitis"""""",""""""Lupus Profundus"""""",""""""Panniculitides, Lupus"""""",""""""Panniculitides, Lupus Erythematosus"""""",""""""Panniculitis, Lupus""""""]","[""""""""""""]","[""""""MeSH:D015435"""""",""""""SnoMedCT:15084002"""""",""""""SnoMedCT:239888002"""""",""""""UMLS:C0030327"""""",""""""NDFRT:N0000003239""""""]"
PharmGKB:PA165109133,Panophthalmitis,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010202"""""",""""""SnoMedCT:33382000"""""",""""""UMLS:C0030332"""""",""""""MedDRA:10033683"""""",""""""NDFRT:N0000002293""""""]"
